solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_297d832de2b0,A_preventiva,2026-07-06 11:45:48.878684,alerta_enviada,doc_010,
hitl_d42dd1f87987,A_preventiva,2026-07-07 11:45:48.878684,alerta_enviada,doc_008,
hitl_d42dd1f87987,B_pool,2026-07-08 11:45:48.878684,sla_extendido_24h,,
hitl_6aef38f8a168,A_preventiva,2026-07-08 11:45:48.878684,alerta_enviada,doc_007,
hitl_d42dd1f87987,C_emergencia,2026-07-09 11:45:48.878684,fallback_emergencia_activado,,
hitl_6aef38f8a168,B_pool,2026-07-09 11:45:48.878684,sla_extendido_24h,,
hitl_6aef38f8a168,C_emergencia,2026-07-10 11:45:48.878684,fallback_emergencia_activado,,
hitl_6684abe6f26d,A_preventiva,2026-07-13 11:45:48.878684,alerta_enviada,doc_009,
hitl_6684abe6f26d,B_pool,2026-07-14 11:45:48.878684,sla_extendido_24h,,
hitl_6684abe6f26d,C_emergencia,2026-07-15 11:45:48.878684,fallback_emergencia_activado,,
hitl_d346aa752b1e,A_preventiva,2026-07-30 11:45:48.878684,alerta_enviada,doc_008,
hitl_16db22733da6,A_preventiva,2026-08-03 11:45:48.878684,alerta_enviada,doc_008,
hitl_c2aad8775dad,A_preventiva,2026-08-06 11:45:48.878684,alerta_enviada,doc_010,
hitl_2c28ab480946,A_preventiva,2026-08-12 11:45:48.878684,alerta_enviada,doc_005,
hitl_2c28ab480946,B_pool,2026-08-13 11:45:48.878684,sla_extendido_24h,,
hitl_2c28ab480946,C_emergencia,2026-08-14 11:45:48.878684,fallback_emergencia_activado,,
hitl_e0d4f4238f5d,A_preventiva,2026-08-20 11:45:48.878684,alerta_enviada,doc_007,
hitl_373606d283f6,A_preventiva,2026-08-23 11:45:48.878684,alerta_enviada,doc_002,
hitl_373606d283f6,B_pool,2026-08-24 11:45:48.878684,sla_extendido_24h,,
hitl_373606d283f6,C_emergencia,2026-08-25 11:45:48.878684,fallback_emergencia_activado,,
hitl_df9c720e4f9e,A_preventiva,2026-08-29 11:45:48.878684,alerta_enviada,doc_009,
hitl_df9c720e4f9e,B_pool,2026-08-30 11:45:48.878684,sla_extendido_24h,,
hitl_df9c720e4f9e,C_emergencia,2026-08-31 11:45:48.878684,fallback_emergencia_activado,,
hitl_ca8155bc3f17,A_preventiva,2026-09-09 11:45:48.878684,alerta_enviada,doc_009,
hitl_e153f47aaba6,A_preventiva,2026-09-13 11:45:48.878684,alerta_enviada,doc_003,
hitl_8f18013db696,A_preventiva,2026-09-14 11:45:48.878684,alerta_enviada,doc_005,
hitl_dbf20b28b35c,A_preventiva,2026-09-28 11:45:48.878684,alerta_enviada,doc_008,
hitl_304ea6440b38,A_preventiva,2026-10-15 11:45:48.878684,alerta_enviada,doc_008,
hitl_304ea6440b38,B_pool,2026-10-16 11:45:48.878684,sla_extendido_24h,,
hitl_304ea6440b38,C_emergencia,2026-10-17 11:45:48.878684,fallback_emergencia_activado,,
hitl_06070fed9fe7,A_preventiva,2026-10-28 11:45:48.878684,alerta_enviada,doc_009,
hitl_b0a6432fdc3c,A_preventiva,2026-10-31 11:45:48.878684,alerta_enviada,doc_006,
hitl_b0a6432fdc3c,B_pool,2026-11-01 11:45:48.878684,sla_extendido_24h,,
hitl_b0a6432fdc3c,C_emergencia,2026-11-02 11:45:48.878684,fallback_emergencia_activado,,
hitl_32483131f0d7,A_preventiva,2026-11-03 11:45:48.878684,alerta_enviada,doc_007,
hitl_a8ffdf8ff320,A_preventiva,2026-11-03 11:45:48.878684,alerta_enviada,doc_002,
hitl_a8ffdf8ff320,B_pool,2026-11-04 11:45:48.878684,sla_extendido_24h,,
hitl_a8ffdf8ff320,C_emergencia,2026-11-05 11:45:48.878684,fallback_emergencia_activado,,
hitl_ffdceadf2c5d,A_preventiva,2026-11-05 11:45:48.878684,alerta_enviada,doc_010,
hitl_ffdceadf2c5d,B_pool,2026-11-06 11:45:48.878684,sla_extendido_24h,,
hitl_ffdceadf2c5d,C_emergencia,2026-11-07 11:45:48.878684,fallback_emergencia_activado,,
hitl_e47e5534e6b5,A_preventiva,2026-11-16 11:45:48.878684,alerta_enviada,doc_003,
hitl_e47e5534e6b5,B_pool,2026-11-17 11:45:48.878684,sla_extendido_24h,,
hitl_e47e5534e6b5,C_emergencia,2026-11-18 11:45:48.878684,fallback_emergencia_activado,,
hitl_75f77afef650,A_preventiva,2026-11-19 11:45:48.878684,alerta_enviada,doc_003,
hitl_5d3b0fbc076c,A_preventiva,2026-11-27 11:45:48.878684,alerta_enviada,doc_008,
hitl_0bdc00c4b7e1,A_preventiva,2026-12-03 11:45:48.878684,alerta_enviada,doc_005,
hitl_94befc107765,A_preventiva,2026-12-10 11:45:48.878684,alerta_enviada,doc_008,
hitl_273ed8929867,A_preventiva,2026-12-17 11:45:48.878684,alerta_enviada,doc_006,
hitl_273ed8929867,B_pool,2026-12-18 11:45:48.878684,sla_extendido_24h,,
hitl_273ed8929867,C_emergencia,2026-12-19 11:45:48.878684,fallback_emergencia_activado,,
hitl_3a530d4a052d,A_preventiva,2026-12-30 11:45:48.878684,alerta_enviada,doc_005,
hitl_da4c134b5467,A_preventiva,2027-01-02 11:45:48.878684,alerta_enviada,doc_007,
hitl_da4c134b5467,B_pool,2027-01-03 11:45:48.878684,sla_extendido_24h,,
hitl_da4c134b5467,C_emergencia,2027-01-04 11:45:48.878684,fallback_emergencia_activado,,
hitl_f125c0a0f561,A_preventiva,2027-01-05 11:45:48.878684,alerta_enviada,doc_004,
hitl_431d0a0cefa1,A_preventiva,2027-01-06 11:45:48.878684,alerta_enviada,doc_007,
hitl_8afcfdb94269,A_preventiva,2027-01-06 11:45:48.878684,alerta_enviada,doc_005,
hitl_9fa5c87cc52e,A_preventiva,2027-01-09 11:45:48.878684,alerta_enviada,doc_002,
hitl_35f65313d476,A_preventiva,2027-01-11 11:45:48.878684,alerta_enviada,doc_003,
hitl_cbc11bf629d3,A_preventiva,2027-01-19 11:45:48.878684,alerta_enviada,doc_003,
hitl_cbc11bf629d3,B_pool,2027-01-20 11:45:48.878684,sla_extendido_24h,,
hitl_cbc11bf629d3,C_emergencia,2027-01-21 11:45:48.878684,fallback_emergencia_activado,,
hitl_b4011f6345f6,A_preventiva,2027-02-08 11:45:48.878684,alerta_enviada,doc_002,
hitl_80ff3d9d94ce,A_preventiva,2027-02-11 11:45:48.878684,alerta_enviada,doc_003,
hitl_905233f96638,A_preventiva,2027-02-13 11:45:48.878684,alerta_enviada,doc_003,
hitl_905233f96638,B_pool,2027-02-14 11:45:48.878684,sla_extendido_24h,,
hitl_905233f96638,C_emergencia,2027-02-15 11:45:48.878684,fallback_emergencia_activado,,
hitl_4458cc350163,A_preventiva,2027-02-28 11:45:48.878684,alerta_enviada,doc_007,
hitl_989eff18fd1a,A_preventiva,2027-03-01 11:45:48.878684,alerta_enviada,doc_003,
hitl_2f7cc31def88,A_preventiva,2027-03-09 11:45:48.878684,alerta_enviada,doc_001,
hitl_f8bc9a5e6bc9,A_preventiva,2027-03-14 11:45:48.878684,alerta_enviada,doc_002,
hitl_0d00f539121e,A_preventiva,2027-03-16 11:45:48.878684,alerta_enviada,doc_008,
hitl_0d00f539121e,B_pool,2027-03-17 11:45:48.878684,sla_extendido_24h,,
hitl_0d00f539121e,C_emergencia,2027-03-18 11:45:48.878684,fallback_emergencia_activado,,
hitl_e2f4796c0d55,A_preventiva,2027-03-20 11:45:48.878684,alerta_enviada,doc_002,
hitl_25b1407c7c9a,A_preventiva,2027-03-20 11:45:48.878684,alerta_enviada,doc_006,
hitl_25b1407c7c9a,B_pool,2027-03-21 11:45:48.878684,sla_extendido_24h,,
hitl_25b1407c7c9a,C_emergencia,2027-03-22 11:45:48.878684,fallback_emergencia_activado,,
hitl_c76ff21a480f,A_preventiva,2027-03-23 11:45:48.878684,alerta_enviada,doc_002,
hitl_c76ff21a480f,B_pool,2027-03-24 11:45:48.878684,sla_extendido_24h,,
hitl_c76ff21a480f,C_emergencia,2027-03-25 11:45:48.878684,fallback_emergencia_activado,,
hitl_4ca4c1eaeada,A_preventiva,2027-03-25 11:45:48.878684,alerta_enviada,doc_008,
hitl_a6de1a6a06cd,A_preventiva,2027-03-27 11:45:48.878684,alerta_enviada,doc_010,
hitl_c20becad8eb7,A_preventiva,2027-03-29 11:45:48.878684,alerta_enviada,doc_003,
hitl_c20becad8eb7,B_pool,2027-03-30 11:45:48.878684,sla_extendido_24h,,
hitl_c20becad8eb7,C_emergencia,2027-03-31 11:45:48.878684,fallback_emergencia_activado,,
hitl_a8a928116c84,A_preventiva,2027-04-14 11:45:48.878684,alerta_enviada,doc_009,
hitl_a8a928116c84,B_pool,2027-04-15 11:45:48.878684,sla_extendido_24h,,
hitl_a8a928116c84,C_emergencia,2027-04-16 11:45:48.878684,fallback_emergencia_activado,,
hitl_3927c6333a63,A_preventiva,2027-04-25 11:45:48.878684,alerta_enviada,doc_001,
hitl_5698b47bbe34,A_preventiva,2027-04-30 11:45:48.878684,alerta_enviada,doc_008,
