solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_0e3a674e40e0,A_preventiva,2026-07-08 11:43:00.799740,alerta_enviada,doc_006,
hitl_d88bb6eb771c,A_preventiva,2026-07-12 11:43:00.799740,alerta_enviada,doc_003,
hitl_445e1ae69c6c,A_preventiva,2026-07-13 11:43:00.799740,alerta_enviada,doc_007,
hitl_445e1ae69c6c,B_pool,2026-07-14 11:43:00.799740,sla_extendido_24h,,
hitl_445e1ae69c6c,C_emergencia,2026-07-15 11:43:00.799740,fallback_emergencia_activado,,
hitl_ba195c5fd0d8,A_preventiva,2026-07-16 11:43:00.799740,alerta_enviada,doc_008,
hitl_55d9a6beb7a8,A_preventiva,2026-07-20 11:43:00.799740,alerta_enviada,doc_003,
hitl_bc5060b77e7c,A_preventiva,2026-07-22 11:43:00.799740,alerta_enviada,doc_009,
hitl_dc90a29c9d10,A_preventiva,2026-07-26 11:43:00.799740,alerta_enviada,doc_009,
hitl_762dffb51d49,A_preventiva,2026-08-09 11:43:00.799740,alerta_enviada,doc_009,
hitl_762dffb51d49,B_pool,2026-08-10 11:43:00.799740,sla_extendido_24h,,
hitl_762dffb51d49,C_emergencia,2026-08-11 11:43:00.799740,fallback_emergencia_activado,,
hitl_9b7a2ab8a9e3,A_preventiva,2026-08-18 11:43:00.799740,alerta_enviada,doc_003,
hitl_6228f15666b9,A_preventiva,2026-08-18 11:43:00.799740,alerta_enviada,doc_010,
hitl_9b7a2ab8a9e3,B_pool,2026-08-19 11:43:00.799740,sla_extendido_24h,,
hitl_9b7a2ab8a9e3,C_emergencia,2026-08-20 11:43:00.799740,fallback_emergencia_activado,,
hitl_203c5a580476,A_preventiva,2026-08-25 11:43:00.799740,alerta_enviada,doc_002,
hitl_9e338df97b2f,A_preventiva,2026-08-26 11:43:00.799740,alerta_enviada,doc_002,
hitl_f0845c72fc79,A_preventiva,2026-08-31 11:43:00.799740,alerta_enviada,doc_008,
hitl_6c99048bad6d,A_preventiva,2026-09-11 11:43:00.799740,alerta_enviada,doc_007,
hitl_e4a652882c5d,A_preventiva,2026-09-16 11:43:00.799740,alerta_enviada,doc_008,
hitl_49f68bb8cf78,A_preventiva,2026-09-26 11:43:00.799740,alerta_enviada,doc_003,
hitl_403ea1f2fb38,A_preventiva,2026-09-27 11:43:00.799740,alerta_enviada,doc_002,
hitl_c2ede9565c5b,A_preventiva,2026-10-01 11:43:00.799740,alerta_enviada,doc_004,
hitl_c2ede9565c5b,B_pool,2026-10-02 11:43:00.799740,sla_extendido_24h,,
hitl_c2ede9565c5b,C_emergencia,2026-10-03 11:43:00.799740,fallback_emergencia_activado,,
hitl_7ffdfa3af223,A_preventiva,2026-10-03 11:43:00.799740,alerta_enviada,doc_005,
hitl_c1242dbc97c9,A_preventiva,2026-10-11 11:43:00.799740,alerta_enviada,doc_003,
hitl_8c20ac0ee388,A_preventiva,2026-10-12 11:43:00.799740,alerta_enviada,doc_010,
hitl_22355e74995c,A_preventiva,2026-10-27 11:43:00.799740,alerta_enviada,doc_007,
hitl_1232be2cf2d8,A_preventiva,2026-10-27 11:43:00.799740,alerta_enviada,doc_003,
hitl_fbc9de4f1d23,A_preventiva,2026-11-20 11:43:00.799740,alerta_enviada,doc_001,
hitl_fbc9de4f1d23,B_pool,2026-11-21 11:43:00.799740,sla_extendido_24h,,
hitl_fbc9de4f1d23,C_emergencia,2026-11-22 11:43:00.799740,fallback_emergencia_activado,,
hitl_b12536beb2b2,A_preventiva,2026-11-29 11:43:00.799740,alerta_enviada,doc_005,
hitl_eac966adfb7d,A_preventiva,2026-12-06 11:43:00.799740,alerta_enviada,doc_002,
hitl_b65e396fde61,A_preventiva,2026-12-06 11:43:00.799740,alerta_enviada,doc_010,
hitl_eac966adfb7d,B_pool,2026-12-07 11:43:00.799740,sla_extendido_24h,,
hitl_eac966adfb7d,C_emergencia,2026-12-08 11:43:00.799740,fallback_emergencia_activado,,
hitl_b7ffe8298706,A_preventiva,2026-12-09 11:43:00.799740,alerta_enviada,doc_008,
