solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_886edadcbc5f,A_preventiva,2026-07-11 11:45:00.547124,alerta_enviada,doc_010,
hitl_886edadcbc5f,B_pool,2026-07-12 11:45:00.547124,sla_extendido_24h,,
hitl_85ca7a8b91b9,A_preventiva,2026-07-12 11:45:00.547124,alerta_enviada,doc_010,
hitl_886edadcbc5f,C_emergencia,2026-07-13 11:45:00.547124,fallback_emergencia_activado,,
hitl_85ca7a8b91b9,B_pool,2026-07-13 11:45:00.547124,sla_extendido_24h,,
hitl_85ca7a8b91b9,C_emergencia,2026-07-14 11:45:00.547124,fallback_emergencia_activado,,
hitl_66c96d49cf28,A_preventiva,2026-07-23 11:45:00.547124,alerta_enviada,doc_007,
hitl_96dc9991de52,A_preventiva,2026-07-24 11:45:00.547124,alerta_enviada,doc_009,
hitl_ededde698809,A_preventiva,2026-07-24 11:45:00.547124,alerta_enviada,doc_010,
hitl_96dc9991de52,B_pool,2026-07-25 11:45:00.547124,sla_extendido_24h,,
hitl_96dc9991de52,C_emergencia,2026-07-26 11:45:00.547124,fallback_emergencia_activado,,
hitl_4fa83b6d0e90,A_preventiva,2026-07-30 11:45:00.547124,alerta_enviada,doc_006,
hitl_340a80dd3ac0,A_preventiva,2026-07-30 11:45:00.547124,alerta_enviada,doc_006,
hitl_4fa83b6d0e90,B_pool,2026-07-31 11:45:00.547124,sla_extendido_24h,,
hitl_4fa83b6d0e90,C_emergencia,2026-08-01 11:45:00.547124,fallback_emergencia_activado,,
hitl_1f5c06b51e84,A_preventiva,2026-08-07 11:45:00.547124,alerta_enviada,doc_006,
hitl_2e1b21d8ccec,A_preventiva,2026-08-17 11:45:00.547124,alerta_enviada,doc_010,
hitl_2e1b21d8ccec,B_pool,2026-08-18 11:45:00.547124,sla_extendido_24h,,
hitl_2e1b21d8ccec,C_emergencia,2026-08-19 11:45:00.547124,fallback_emergencia_activado,,
hitl_611f18261c60,A_preventiva,2026-09-06 11:45:00.547124,alerta_enviada,doc_009,
hitl_24c3d57bd65c,A_preventiva,2026-09-18 11:45:00.547124,alerta_enviada,doc_007,
hitl_24c3d57bd65c,B_pool,2026-09-19 11:45:00.547124,sla_extendido_24h,,
hitl_24c3d57bd65c,C_emergencia,2026-09-20 11:45:00.547124,fallback_emergencia_activado,,
hitl_415538454d12,A_preventiva,2026-09-27 11:45:00.547124,alerta_enviada,doc_003,
hitl_415538454d12,B_pool,2026-09-28 11:45:00.547124,sla_extendido_24h,,
hitl_415538454d12,C_emergencia,2026-09-29 11:45:00.547124,fallback_emergencia_activado,,
