solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_4a7c3830e88f,A_preventiva,2026-07-09 11:41:04.836351,alerta_enviada,doc_009,
hitl_5ec0cb8dfd14,A_preventiva,2026-07-14 11:41:04.836351,alerta_enviada,doc_004,
hitl_e1d77a765617,A_preventiva,2026-07-18 11:41:04.836351,alerta_enviada,doc_005,
hitl_e1d77a765617,B_pool,2026-07-19 11:41:04.836351,sla_extendido_24h,,
hitl_f89b9d947a7e,A_preventiva,2026-07-19 11:41:04.836351,alerta_enviada,doc_003,
hitl_e1d77a765617,C_emergencia,2026-07-20 11:41:04.836351,fallback_emergencia_activado,,
hitl_f89b9d947a7e,B_pool,2026-07-20 11:41:04.836351,sla_extendido_24h,,
hitl_f89b9d947a7e,C_emergencia,2026-07-21 11:41:04.836351,fallback_emergencia_activado,,
hitl_c3babf67aae9,A_preventiva,2026-07-27 11:41:04.836351,alerta_enviada,doc_001,
hitl_c3babf67aae9,B_pool,2026-07-28 11:41:04.836351,sla_extendido_24h,,
hitl_2e6e4fa52c0f,A_preventiva,2026-07-28 11:41:04.836351,alerta_enviada,doc_001,
hitl_c3babf67aae9,C_emergencia,2026-07-29 11:41:04.836351,fallback_emergencia_activado,,
hitl_22da15a5d06a,A_preventiva,2026-08-07 11:41:04.836351,alerta_enviada,doc_009,
hitl_22da15a5d06a,B_pool,2026-08-08 11:41:04.836351,sla_extendido_24h,,
hitl_22da15a5d06a,C_emergencia,2026-08-09 11:41:04.836351,fallback_emergencia_activado,,
hitl_4ea061b1f082,A_preventiva,2026-08-14 11:41:04.836351,alerta_enviada,doc_008,
hitl_4ea061b1f082,B_pool,2026-08-15 11:41:04.836351,sla_extendido_24h,,
hitl_4ea061b1f082,C_emergencia,2026-08-16 11:41:04.836351,fallback_emergencia_activado,,
hitl_aeace1731853,A_preventiva,2026-08-17 11:41:04.836351,alerta_enviada,doc_001,
hitl_14a4c0359cac,A_preventiva,2026-08-19 11:41:04.836351,alerta_enviada,doc_003,
hitl_ec54ef16e29d,A_preventiva,2026-08-21 11:41:04.836351,alerta_enviada,doc_009,
hitl_ec54ef16e29d,B_pool,2026-08-22 11:41:04.836351,sla_extendido_24h,,
hitl_ec54ef16e29d,C_emergencia,2026-08-23 11:41:04.836351,fallback_emergencia_activado,,
hitl_0d3ade549347,A_preventiva,2026-08-23 11:41:04.836351,alerta_enviada,doc_009,
hitl_6281755c2b7b,A_preventiva,2026-08-23 11:41:04.836351,alerta_enviada,doc_002,
