solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_3de120764ba4,A_preventiva,2026-07-13 11:45:35.198039,alerta_enviada,doc_002,
hitl_1a04aa76fbdc,A_preventiva,2026-07-13 11:45:35.198039,alerta_enviada,doc_003,
hitl_1e2d99570eb0,A_preventiva,2026-07-14 11:45:35.198039,alerta_enviada,doc_008,
hitl_1e2d99570eb0,B_pool,2026-07-15 11:45:35.198039,sla_extendido_24h,,
hitl_1e2d99570eb0,C_emergencia,2026-07-16 11:45:35.198039,fallback_emergencia_activado,,
hitl_2bc312250ad6,A_preventiva,2026-08-11 11:45:35.198039,alerta_enviada,doc_009,
hitl_370cf7645af3,A_preventiva,2026-08-23 11:45:35.198039,alerta_enviada,doc_007,
hitl_370cf7645af3,B_pool,2026-08-24 11:45:35.198039,sla_extendido_24h,,
hitl_370cf7645af3,C_emergencia,2026-08-25 11:45:35.198039,fallback_emergencia_activado,,
hitl_cac119446ef6,A_preventiva,2026-08-25 11:45:35.198039,alerta_enviada,doc_004,
hitl_44855ead915a,A_preventiva,2026-08-29 11:45:35.198039,alerta_enviada,doc_008,
hitl_370ead3800f0,A_preventiva,2026-08-31 11:45:35.198039,alerta_enviada,doc_009,
hitl_fab796227a3d,A_preventiva,2026-09-15 11:45:35.198039,alerta_enviada,doc_009,
hitl_fab796227a3d,B_pool,2026-09-16 11:45:35.198039,sla_extendido_24h,,
hitl_fab796227a3d,C_emergencia,2026-09-17 11:45:35.198039,fallback_emergencia_activado,,
hitl_bbcee3d300fd,A_preventiva,2026-09-21 11:45:35.198039,alerta_enviada,doc_006,
hitl_b1c8c6ddcb18,A_preventiva,2026-09-28 11:45:35.198039,alerta_enviada,doc_006,
hitl_b1c8c6ddcb18,B_pool,2026-09-29 11:45:35.198039,sla_extendido_24h,,
hitl_b1c8c6ddcb18,C_emergencia,2026-09-30 11:45:35.198039,fallback_emergencia_activado,,
hitl_6e7096ea290a,A_preventiva,2026-10-04 11:45:35.198039,alerta_enviada,doc_005,
hitl_6e7096ea290a,B_pool,2026-10-05 11:45:35.198039,sla_extendido_24h,,
hitl_6e7096ea290a,C_emergencia,2026-10-06 11:45:35.198039,fallback_emergencia_activado,,
hitl_6799ac3a2363,A_preventiva,2026-10-09 11:45:35.198039,alerta_enviada,doc_008,
hitl_6799ac3a2363,B_pool,2026-10-10 11:45:35.198039,sla_extendido_24h,,
hitl_6799ac3a2363,C_emergencia,2026-10-11 11:45:35.198039,fallback_emergencia_activado,,
hitl_6186b9e3b982,A_preventiva,2026-10-15 11:45:35.198039,alerta_enviada,doc_001,
hitl_391efb171518,A_preventiva,2026-10-19 11:45:35.198039,alerta_enviada,doc_003,
hitl_391efb171518,B_pool,2026-10-20 11:45:35.198039,sla_extendido_24h,,
hitl_391efb171518,C_emergencia,2026-10-21 11:45:35.198039,fallback_emergencia_activado,,
hitl_e4561c427c9c,A_preventiva,2026-10-28 11:45:35.198039,alerta_enviada,doc_005,
hitl_23bab6b387f9,A_preventiva,2026-11-07 11:45:35.198039,alerta_enviada,doc_001,
hitl_23bab6b387f9,B_pool,2026-11-08 11:45:35.198039,sla_extendido_24h,,
hitl_23bab6b387f9,C_emergencia,2026-11-09 11:45:35.198039,fallback_emergencia_activado,,
hitl_b06602913bde,A_preventiva,2026-11-12 11:45:35.198039,alerta_enviada,doc_003,
hitl_3a9903aedf97,A_preventiva,2026-11-14 11:45:35.198039,alerta_enviada,doc_005,
hitl_3a9903aedf97,B_pool,2026-11-15 11:45:35.198039,sla_extendido_24h,,
hitl_bb50f68bdf57,A_preventiva,2026-11-15 11:45:35.198039,alerta_enviada,doc_008,
hitl_c856e7035553,A_preventiva,2026-11-15 11:45:35.198039,alerta_enviada,doc_001,
hitl_3a9903aedf97,C_emergencia,2026-11-16 11:45:35.198039,fallback_emergencia_activado,,
hitl_c856e7035553,B_pool,2026-11-16 11:45:35.198039,sla_extendido_24h,,
