solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_82b70e4c19b1,A_preventiva,2026-07-07 11:41:29.730742,alerta_enviada,doc_010,
hitl_82b70e4c19b1,B_pool,2026-07-08 11:41:29.730742,sla_extendido_24h,,
hitl_82b70e4c19b1,C_emergencia,2026-07-09 11:41:29.730742,fallback_emergencia_activado,,
hitl_da3873018b32,A_preventiva,2026-07-12 11:41:29.730742,alerta_enviada,doc_002,
hitl_da3873018b32,B_pool,2026-07-13 11:41:29.730742,sla_extendido_24h,,
hitl_da3873018b32,C_emergencia,2026-07-14 11:41:29.730742,fallback_emergencia_activado,,
hitl_7165af7c64c6,A_preventiva,2026-07-26 11:41:29.730742,alerta_enviada,doc_003,
hitl_7165af7c64c6,B_pool,2026-07-27 11:41:29.730742,sla_extendido_24h,,
hitl_7165af7c64c6,C_emergencia,2026-07-28 11:41:29.730742,fallback_emergencia_activado,,
hitl_e0d516be2f73,A_preventiva,2026-08-06 11:41:29.730742,alerta_enviada,doc_009,
hitl_1f324506a9a8,A_preventiva,2026-08-08 11:41:29.730742,alerta_enviada,doc_003,
hitl_6edde53b6081,A_preventiva,2026-08-08 11:41:29.730742,alerta_enviada,doc_006,
hitl_6edde53b6081,B_pool,2026-08-09 11:41:29.730742,sla_extendido_24h,,
hitl_6edde53b6081,C_emergencia,2026-08-10 11:41:29.730742,fallback_emergencia_activado,,
hitl_d2da36b3512d,A_preventiva,2026-08-11 11:41:29.730742,alerta_enviada,doc_002,
hitl_4d154e419f46,A_preventiva,2026-08-12 11:41:29.730742,alerta_enviada,doc_002,
hitl_df9df53a3596,A_preventiva,2026-08-13 11:41:29.730742,alerta_enviada,doc_006,
hitl_df9df53a3596,B_pool,2026-08-14 11:41:29.730742,sla_extendido_24h,,
hitl_1e27c215329a,A_preventiva,2026-08-14 11:41:29.730742,alerta_enviada,doc_006,
hitl_ecd7a9abf805,A_preventiva,2026-08-14 11:41:29.730742,alerta_enviada,doc_003,
hitl_213184cf5a91,A_preventiva,2026-08-14 11:41:29.730742,alerta_enviada,doc_006,
hitl_df9df53a3596,C_emergencia,2026-08-15 11:41:29.730742,fallback_emergencia_activado,,
hitl_6a8f000f2f77,A_preventiva,2026-08-19 11:41:29.730742,alerta_enviada,doc_010,
hitl_5f4fc4863442,A_preventiva,2026-08-19 11:41:29.730742,alerta_enviada,doc_010,
hitl_9efbec7ce403,A_preventiva,2026-08-25 11:41:29.730742,alerta_enviada,doc_001,
hitl_180beb00e31a,A_preventiva,2026-09-13 11:41:29.730742,alerta_enviada,doc_001,
hitl_81cba5ee4bfa,A_preventiva,2026-10-03 11:41:29.730742,alerta_enviada,doc_001,
hitl_81cba5ee4bfa,B_pool,2026-10-04 11:41:29.730742,sla_extendido_24h,,
hitl_81cba5ee4bfa,C_emergencia,2026-10-05 11:41:29.730742,fallback_emergencia_activado,,
hitl_0e4f9a8ab36d,A_preventiva,2026-10-09 11:41:29.730742,alerta_enviada,doc_003,
hitl_0e4f9a8ab36d,B_pool,2026-10-10 11:41:29.730742,sla_extendido_24h,,
hitl_0e4f9a8ab36d,C_emergencia,2026-10-11 11:41:29.730742,fallback_emergencia_activado,,
hitl_0576fc7b0723,A_preventiva,2026-10-16 11:41:29.730742,alerta_enviada,doc_004,
hitl_0576fc7b0723,B_pool,2026-10-17 11:41:29.730742,sla_extendido_24h,,
hitl_0576fc7b0723,C_emergencia,2026-10-18 11:41:29.730742,fallback_emergencia_activado,,
hitl_e6b9981dfc1f,A_preventiva,2026-10-18 11:41:29.730742,alerta_enviada,doc_009,
hitl_4bfa82e6c97f,A_preventiva,2026-10-26 11:41:29.730742,alerta_enviada,doc_001,
hitl_4bfa82e6c97f,B_pool,2026-10-27 11:41:29.730742,sla_extendido_24h,,
hitl_4bfa82e6c97f,C_emergencia,2026-10-28 11:41:29.730742,fallback_emergencia_activado,,
hitl_cdc93882dcf3,A_preventiva,2026-10-30 11:41:29.730742,alerta_enviada,doc_006,
hitl_6b7a1dae0fa7,A_preventiva,2026-11-03 11:41:29.730742,alerta_enviada,doc_007,
hitl_6b7a1dae0fa7,B_pool,2026-11-04 11:41:29.730742,sla_extendido_24h,,
hitl_6b7a1dae0fa7,C_emergencia,2026-11-05 11:41:29.730742,fallback_emergencia_activado,,
hitl_610f7ddd43a5,A_preventiva,2026-11-24 11:41:29.730742,alerta_enviada,doc_005,
hitl_610f7ddd43a5,B_pool,2026-11-25 11:41:29.730742,sla_extendido_24h,,
hitl_610f7ddd43a5,C_emergencia,2026-11-26 11:41:29.730742,fallback_emergencia_activado,,
hitl_92e0240e8f76,A_preventiva,2026-11-28 11:41:29.730742,alerta_enviada,doc_008,
hitl_f53a4fbbd509,A_preventiva,2026-11-29 11:41:29.730742,alerta_enviada,doc_006,
hitl_2ea85709c52d,A_preventiva,2026-12-09 11:41:29.730742,alerta_enviada,doc_005,
hitl_f0a07a92c821,A_preventiva,2026-12-09 11:41:29.730742,alerta_enviada,doc_008,
hitl_2ea85709c52d,B_pool,2026-12-10 11:41:29.730742,sla_extendido_24h,,
hitl_f0a07a92c821,B_pool,2026-12-10 11:41:29.730742,sla_extendido_24h,,
hitl_2ea85709c52d,C_emergencia,2026-12-11 11:41:29.730742,fallback_emergencia_activado,,
hitl_f0a07a92c821,C_emergencia,2026-12-11 11:41:29.730742,fallback_emergencia_activado,,
hitl_75b91d4c42e7,A_preventiva,2026-12-12 11:41:29.730742,alerta_enviada,doc_008,
hitl_de720dd6f993,A_preventiva,2026-12-22 11:41:29.730742,alerta_enviada,doc_008,
hitl_47657015730d,A_preventiva,2026-12-25 11:41:29.730742,alerta_enviada,doc_005,
hitl_47657015730d,B_pool,2026-12-26 11:41:29.730742,sla_extendido_24h,,
hitl_47657015730d,C_emergencia,2026-12-27 11:41:29.730742,fallback_emergencia_activado,,
hitl_b9231cbc1d7b,A_preventiva,2026-12-29 11:41:29.730742,alerta_enviada,doc_001,
hitl_e2740c79269a,A_preventiva,2027-01-02 11:41:29.730742,alerta_enviada,doc_004,
hitl_e2740c79269a,B_pool,2027-01-03 11:41:29.730742,sla_extendido_24h,,
hitl_e2740c79269a,C_emergencia,2027-01-04 11:41:29.730742,fallback_emergencia_activado,,
hitl_620ccbf17f8a,A_preventiva,2027-01-17 11:41:29.730742,alerta_enviada,doc_010,
hitl_47b8b04cd57a,A_preventiva,2027-01-17 11:41:29.730742,alerta_enviada,doc_003,
hitl_4111796614db,A_preventiva,2027-02-01 11:41:29.730742,alerta_enviada,doc_010,
hitl_bf26a239b842,A_preventiva,2027-02-10 11:41:29.730742,alerta_enviada,doc_001,
hitl_9a4f4b687928,A_preventiva,2027-02-10 11:41:29.730742,alerta_enviada,doc_002,
hitl_9a4f4b687928,B_pool,2027-02-11 11:41:29.730742,sla_extendido_24h,,
hitl_9a4f4b687928,C_emergencia,2027-02-12 11:41:29.730742,fallback_emergencia_activado,,
hitl_6ac0eddafd28,A_preventiva,2027-02-15 11:41:29.730742,alerta_enviada,doc_004,
hitl_6ac0eddafd28,B_pool,2027-02-16 11:41:29.730742,sla_extendido_24h,,
hitl_6ac0eddafd28,C_emergencia,2027-02-17 11:41:29.730742,fallback_emergencia_activado,,
hitl_03298e851bea,A_preventiva,2027-02-18 11:41:29.730742,alerta_enviada,doc_002,
hitl_03298e851bea,B_pool,2027-02-19 11:41:29.730742,sla_extendido_24h,,
hitl_03298e851bea,C_emergencia,2027-02-20 11:41:29.730742,fallback_emergencia_activado,,
hitl_ccd80a5fcdb0,A_preventiva,2027-02-28 11:41:29.730742,alerta_enviada,doc_005,
hitl_4f5db1fd55d0,A_preventiva,2027-03-06 11:41:29.730742,alerta_enviada,doc_009,
hitl_429bb4615f7e,A_preventiva,2027-03-16 11:41:29.730742,alerta_enviada,doc_002,
hitl_429bb4615f7e,B_pool,2027-03-17 11:41:29.730742,sla_extendido_24h,,
hitl_429bb4615f7e,C_emergencia,2027-03-18 11:41:29.730742,fallback_emergencia_activado,,
hitl_0496080b718e,A_preventiva,2027-03-20 11:41:29.730742,alerta_enviada,doc_002,
hitl_7832d2c86aa4,A_preventiva,2027-03-21 11:41:29.730742,alerta_enviada,doc_008,
hitl_ae6090f0555e,A_preventiva,2027-03-30 11:41:29.730742,alerta_enviada,doc_005,
hitl_d14d101b248c,A_preventiva,2027-03-30 11:41:29.730742,alerta_enviada,doc_007,
hitl_86ffa2747d73,A_preventiva,2027-04-04 11:41:29.730742,alerta_enviada,doc_009,
hitl_777ba6fe9d54,A_preventiva,2027-04-09 11:41:29.730742,alerta_enviada,doc_005,
hitl_777ba6fe9d54,B_pool,2027-04-10 11:41:29.730742,sla_extendido_24h,,
hitl_777ba6fe9d54,C_emergencia,2027-04-11 11:41:29.730742,fallback_emergencia_activado,,
hitl_db08b0e899db,A_preventiva,2027-04-12 11:41:29.730742,alerta_enviada,doc_005,
hitl_116dc044d0ad,A_preventiva,2027-04-21 11:41:29.730742,alerta_enviada,doc_002,
hitl_69673c6ba8f8,A_preventiva,2027-04-23 11:41:29.730742,alerta_enviada,doc_001,
hitl_be9695bb60b4,A_preventiva,2027-04-25 11:41:29.730742,alerta_enviada,doc_001,
hitl_be9695bb60b4,B_pool,2027-04-26 11:41:29.730742,sla_extendido_24h,,
hitl_be9695bb60b4,C_emergencia,2027-04-27 11:41:29.730742,fallback_emergencia_activado,,
hitl_2a4accbdb615,A_preventiva,2027-05-03 11:41:29.730742,alerta_enviada,doc_006,
hitl_2a4accbdb615,B_pool,2027-05-04 11:41:29.730742,sla_extendido_24h,,
hitl_2a4accbdb615,C_emergencia,2027-05-05 11:41:29.730742,fallback_emergencia_activado,,
hitl_a614a92bf24e,A_preventiva,2027-05-09 11:41:29.730742,alerta_enviada,doc_004,
hitl_e13d7f4f7bba,A_preventiva,2027-05-23 11:41:29.730742,alerta_enviada,doc_001,
hitl_e13d7f4f7bba,B_pool,2027-05-24 11:41:29.730742,sla_extendido_24h,,
hitl_e13d7f4f7bba,C_emergencia,2027-05-25 11:41:29.730742,fallback_emergencia_activado,,
hitl_4a49e5a610a9,A_preventiva,2027-06-01 11:41:29.730742,alerta_enviada,doc_009,
hitl_9524ed896960,A_preventiva,2027-06-08 11:41:29.730742,alerta_enviada,doc_003,
hitl_9524ed896960,B_pool,2027-06-09 11:41:29.730742,sla_extendido_24h,,
hitl_9524ed896960,C_emergencia,2027-06-10 11:41:29.730742,fallback_emergencia_activado,,
hitl_9d76730149d3,A_preventiva,2027-06-20 11:41:29.730742,alerta_enviada,doc_006,
hitl_9000686d4556,A_preventiva,2027-06-20 11:41:29.730742,alerta_enviada,doc_003,
hitl_9d76730149d3,B_pool,2027-06-21 11:41:29.730742,sla_extendido_24h,,
hitl_9d76730149d3,C_emergencia,2027-06-22 11:41:29.730742,fallback_emergencia_activado,,
hitl_27b11d162d5a,A_preventiva,2027-06-26 11:41:29.730742,alerta_enviada,doc_008,
hitl_dc132d3a2df9,A_preventiva,2027-06-27 11:41:29.730742,alerta_enviada,doc_006,
hitl_dc132d3a2df9,B_pool,2027-06-28 11:41:29.730742,sla_extendido_24h,,
hitl_23a641f1bcc8,A_preventiva,2027-06-28 11:41:29.730742,alerta_enviada,doc_006,
hitl_dc132d3a2df9,C_emergencia,2027-06-29 11:41:29.730742,fallback_emergencia_activado,,
