solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_723268e6f9c4,A_preventiva,2026-07-05 11:43:41.160311,alerta_enviada,doc_002,
hitl_8f9ec4d28e30,A_preventiva,2026-07-06 11:43:41.160311,alerta_enviada,doc_005,
hitl_0091474b90f6,A_preventiva,2026-07-09 11:43:41.160311,alerta_enviada,doc_007,
hitl_caf12ab6d089,A_preventiva,2026-07-10 11:43:41.160311,alerta_enviada,doc_006,
hitl_02382052e0db,A_preventiva,2026-07-18 11:43:41.160311,alerta_enviada,doc_006,
hitl_eaa4f1607233,A_preventiva,2026-07-18 11:43:41.160311,alerta_enviada,doc_003,
hitl_3c13cea07956,A_preventiva,2026-07-26 11:43:41.160311,alerta_enviada,doc_002,
hitl_56145220d06f,A_preventiva,2026-07-26 11:43:41.160311,alerta_enviada,doc_003,
hitl_3c13cea07956,B_pool,2026-07-27 11:43:41.160311,sla_extendido_24h,,
hitl_56145220d06f,B_pool,2026-07-27 11:43:41.160311,sla_extendido_24h,,
hitl_3c13cea07956,C_emergencia,2026-07-28 11:43:41.160311,fallback_emergencia_activado,,
hitl_56145220d06f,C_emergencia,2026-07-28 11:43:41.160311,fallback_emergencia_activado,,
hitl_20c49330d1d7,A_preventiva,2026-07-31 11:43:41.160311,alerta_enviada,doc_010,
hitl_f05141dc8db0,A_preventiva,2026-08-03 11:43:41.160311,alerta_enviada,doc_007,
hitl_cd47c47407bb,A_preventiva,2026-08-07 11:43:41.160311,alerta_enviada,doc_008,
hitl_3ffd9cb8cd7d,A_preventiva,2026-08-07 11:43:41.160311,alerta_enviada,doc_008,
hitl_cd47c47407bb,B_pool,2026-08-08 11:43:41.160311,sla_extendido_24h,,
hitl_3ffd9cb8cd7d,B_pool,2026-08-08 11:43:41.160311,sla_extendido_24h,,
hitl_cd47c47407bb,C_emergencia,2026-08-09 11:43:41.160311,fallback_emergencia_activado,,
hitl_3ffd9cb8cd7d,C_emergencia,2026-08-09 11:43:41.160311,fallback_emergencia_activado,,
hitl_e4e3cc6aa55e,A_preventiva,2026-08-09 11:43:41.160311,alerta_enviada,doc_003,
hitl_1cc21d6c244f,A_preventiva,2026-08-14 11:43:41.160311,alerta_enviada,doc_001,
hitl_8669cfb88aa9,A_preventiva,2026-08-20 11:43:41.160311,alerta_enviada,doc_001,
hitl_4cc1ecfaf432,A_preventiva,2026-08-24 11:43:41.160311,alerta_enviada,doc_008,
hitl_ac556d5ddfeb,A_preventiva,2026-08-24 11:43:41.160311,alerta_enviada,doc_008,
hitl_ac556d5ddfeb,B_pool,2026-08-25 11:43:41.160311,sla_extendido_24h,,
hitl_ac556d5ddfeb,C_emergencia,2026-08-26 11:43:41.160311,fallback_emergencia_activado,,
hitl_943abce0c7ff,A_preventiva,2026-09-03 11:43:41.160311,alerta_enviada,doc_010,
hitl_943abce0c7ff,B_pool,2026-09-04 11:43:41.160311,sla_extendido_24h,,
hitl_943abce0c7ff,C_emergencia,2026-09-05 11:43:41.160311,fallback_emergencia_activado,,
hitl_abff5ad3728d,A_preventiva,2026-09-12 11:43:41.160311,alerta_enviada,doc_007,
hitl_35432380be4e,A_preventiva,2026-09-21 11:43:41.160311,alerta_enviada,doc_001,
hitl_35432380be4e,B_pool,2026-09-22 11:43:41.160311,sla_extendido_24h,,
hitl_ae8376da9f91,A_preventiva,2026-09-22 11:43:41.160311,alerta_enviada,doc_008,
hitl_35432380be4e,C_emergencia,2026-09-23 11:43:41.160311,fallback_emergencia_activado,,
