solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_9da2acd1b780,A_preventiva,2026-07-02 11:46:16.648142,alerta_enviada,doc_010,
hitl_e9c5604bac8e,A_preventiva,2026-07-07 11:46:16.648142,alerta_enviada,doc_007,
hitl_e9c5604bac8e,B_pool,2026-07-08 11:46:16.648142,sla_extendido_24h,,
hitl_14338e8e45f7,A_preventiva,2026-07-08 11:46:16.648142,alerta_enviada,doc_004,
hitl_e9c5604bac8e,C_emergencia,2026-07-09 11:46:16.648142,fallback_emergencia_activado,,
hitl_f54c42de2897,A_preventiva,2026-07-13 11:46:16.648142,alerta_enviada,doc_007,
hitl_f54c42de2897,B_pool,2026-07-14 11:46:16.648142,sla_extendido_24h,,
hitl_f54c42de2897,C_emergencia,2026-07-15 11:46:16.648142,fallback_emergencia_activado,,
hitl_928b726721f0,A_preventiva,2026-07-28 11:46:16.648142,alerta_enviada,doc_008,
hitl_028d7b34fcb6,A_preventiva,2026-08-02 11:46:16.648142,alerta_enviada,doc_010,
hitl_235ee6ea55c4,A_preventiva,2026-08-08 11:46:16.648142,alerta_enviada,doc_008,
hitl_235ee6ea55c4,B_pool,2026-08-09 11:46:16.648142,sla_extendido_24h,,
hitl_235ee6ea55c4,C_emergencia,2026-08-10 11:46:16.648142,fallback_emergencia_activado,,
hitl_0d6aae4661fa,A_preventiva,2026-08-13 11:46:16.648142,alerta_enviada,doc_006,
hitl_4028dffe88c8,A_preventiva,2026-08-23 11:46:16.648142,alerta_enviada,doc_001,
hitl_65dd9e7aed8d,A_preventiva,2026-08-27 11:46:16.648142,alerta_enviada,doc_004,
hitl_3776e5661c3a,A_preventiva,2026-09-01 11:46:16.648142,alerta_enviada,doc_004,
hitl_c4318203b435,A_preventiva,2026-09-02 11:46:16.648142,alerta_enviada,doc_010,
hitl_c4318203b435,B_pool,2026-09-03 11:46:16.648142,sla_extendido_24h,,
hitl_c3c9bbdf8df1,A_preventiva,2026-09-03 11:46:16.648142,alerta_enviada,doc_008,
hitl_c4318203b435,C_emergencia,2026-09-04 11:46:16.648142,fallback_emergencia_activado,,
hitl_c3c9bbdf8df1,B_pool,2026-09-04 11:46:16.648142,sla_extendido_24h,,
hitl_c3c9bbdf8df1,C_emergencia,2026-09-05 11:46:16.648142,fallback_emergencia_activado,,
hitl_7dab3e611ca8,A_preventiva,2026-09-10 11:46:16.648142,alerta_enviada,doc_007,
hitl_7dab3e611ca8,B_pool,2026-09-11 11:46:16.648142,sla_extendido_24h,,
hitl_7dab3e611ca8,C_emergencia,2026-09-12 11:46:16.648142,fallback_emergencia_activado,,
hitl_34da441916d2,A_preventiva,2026-09-16 11:46:16.648142,alerta_enviada,doc_006,
hitl_34da441916d2,B_pool,2026-09-17 11:46:16.648142,sla_extendido_24h,,
hitl_34da441916d2,C_emergencia,2026-09-18 11:46:16.648142,fallback_emergencia_activado,,
hitl_c208a64ea7e1,A_preventiva,2026-09-20 11:46:16.648142,alerta_enviada,doc_006,
hitl_87d088673d86,A_preventiva,2026-09-23 11:46:16.648142,alerta_enviada,doc_010,
hitl_9ac6be1c3dec,A_preventiva,2026-09-25 11:46:16.648142,alerta_enviada,doc_005,
hitl_93170b5a11fc,A_preventiva,2026-09-30 11:46:16.648142,alerta_enviada,doc_001,
hitl_93170b5a11fc,B_pool,2026-10-01 11:46:16.648142,sla_extendido_24h,,
hitl_83f2c2592858,A_preventiva,2026-10-01 11:46:16.648142,alerta_enviada,doc_002,
hitl_93170b5a11fc,C_emergencia,2026-10-02 11:46:16.648142,fallback_emergencia_activado,,
hitl_7dc146f63865,A_preventiva,2026-10-13 11:46:16.648142,alerta_enviada,doc_009,
