solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_ce8024d6d1a6,A_preventiva,2026-07-06 11:44:11.604723,alerta_enviada,doc_001,
hitl_f13401cdfded,A_preventiva,2026-07-06 11:44:11.604723,alerta_enviada,doc_006,
hitl_f13401cdfded,B_pool,2026-07-07 11:44:11.604723,sla_extendido_24h,,
hitl_f24d5ebeace5,A_preventiva,2026-07-07 11:44:11.604723,alerta_enviada,doc_007,
hitl_f13401cdfded,C_emergencia,2026-07-08 11:44:11.604723,fallback_emergencia_activado,,
hitl_02f32a5f49ae,A_preventiva,2026-07-08 11:44:11.604723,alerta_enviada,doc_007,
hitl_02f32a5f49ae,B_pool,2026-07-09 11:44:11.604723,sla_extendido_24h,,
hitl_02f32a5f49ae,C_emergencia,2026-07-10 11:44:11.604723,fallback_emergencia_activado,,
hitl_d24ba9eb8862,A_preventiva,2026-07-10 11:44:11.604723,alerta_enviada,doc_010,
hitl_9e24fca8ec4c,A_preventiva,2026-07-10 11:44:11.604723,alerta_enviada,doc_005,
hitl_d24ba9eb8862,B_pool,2026-07-11 11:44:11.604723,sla_extendido_24h,,
hitl_d24ba9eb8862,C_emergencia,2026-07-12 11:44:11.604723,fallback_emergencia_activado,,
hitl_a58b35ed5a4e,A_preventiva,2026-07-20 11:44:11.604723,alerta_enviada,doc_005,
hitl_a58b35ed5a4e,B_pool,2026-07-21 11:44:11.604723,sla_extendido_24h,,
hitl_a58b35ed5a4e,C_emergencia,2026-07-22 11:44:11.604723,fallback_emergencia_activado,,
hitl_a1595b9423d0,A_preventiva,2026-07-29 11:44:11.604723,alerta_enviada,doc_008,
hitl_a1595b9423d0,B_pool,2026-07-30 11:44:11.604723,sla_extendido_24h,,
hitl_2b1523482542,A_preventiva,2026-07-30 11:44:11.604723,alerta_enviada,doc_009,
hitl_a1595b9423d0,C_emergencia,2026-07-31 11:44:11.604723,fallback_emergencia_activado,,
hitl_a1c5997b1c22,A_preventiva,2026-08-10 11:44:11.604723,alerta_enviada,doc_010,
hitl_a1c5997b1c22,B_pool,2026-08-11 11:44:11.604723,sla_extendido_24h,,
hitl_a1c5997b1c22,C_emergencia,2026-08-12 11:44:11.604723,fallback_emergencia_activado,,
hitl_32d00669dfec,A_preventiva,2026-08-20 11:44:11.604723,alerta_enviada,doc_003,
hitl_32d00669dfec,B_pool,2026-08-21 11:44:11.604723,sla_extendido_24h,,
hitl_b43eb98dcd13,A_preventiva,2026-08-21 11:44:11.604723,alerta_enviada,doc_002,
hitl_32d00669dfec,C_emergencia,2026-08-22 11:44:11.604723,fallback_emergencia_activado,,
hitl_b43eb98dcd13,B_pool,2026-08-22 11:44:11.604723,sla_extendido_24h,,
hitl_b43eb98dcd13,C_emergencia,2026-08-23 11:44:11.604723,fallback_emergencia_activado,,
hitl_084e66fd5f1d,A_preventiva,2026-08-23 11:44:11.604723,alerta_enviada,doc_002,
hitl_084e66fd5f1d,B_pool,2026-08-24 11:44:11.604723,sla_extendido_24h,,
hitl_084e66fd5f1d,C_emergencia,2026-08-25 11:44:11.604723,fallback_emergencia_activado,,
hitl_c22435234a4f,A_preventiva,2026-09-08 11:44:11.604723,alerta_enviada,doc_006,
hitl_c22435234a4f,B_pool,2026-09-09 11:44:11.604723,sla_extendido_24h,,
hitl_c22435234a4f,C_emergencia,2026-09-10 11:44:11.604723,fallback_emergencia_activado,,
hitl_adea90ba5091,A_preventiva,2026-10-03 11:44:11.604723,alerta_enviada,doc_006,
hitl_4e0db3869ae7,A_preventiva,2026-10-06 11:44:11.604723,alerta_enviada,doc_006,
hitl_4e0db3869ae7,B_pool,2026-10-07 11:44:11.604723,sla_extendido_24h,,
hitl_4e0db3869ae7,C_emergencia,2026-10-08 11:44:11.604723,fallback_emergencia_activado,,
hitl_e8d5f19f3c08,A_preventiva,2026-10-08 11:44:11.604723,alerta_enviada,doc_009,
hitl_3583eb1b0f67,A_preventiva,2026-10-08 11:44:11.604723,alerta_enviada,doc_007,
hitl_3583eb1b0f67,B_pool,2026-10-09 11:44:11.604723,sla_extendido_24h,,
hitl_3583eb1b0f67,C_emergencia,2026-10-10 11:44:11.604723,fallback_emergencia_activado,,
hitl_b2d5bbee431d,A_preventiva,2026-10-16 11:44:11.604723,alerta_enviada,doc_002,
hitl_b2d5bbee431d,B_pool,2026-10-17 11:44:11.604723,sla_extendido_24h,,
hitl_b2d5bbee431d,C_emergencia,2026-10-18 11:44:11.604723,fallback_emergencia_activado,,
hitl_7e1bcfcbe6d0,A_preventiva,2026-10-22 11:44:11.604723,alerta_enviada,doc_004,
hitl_fc162410df75,A_preventiva,2026-10-29 11:44:11.604723,alerta_enviada,doc_002,
hitl_fc162410df75,B_pool,2026-10-30 11:44:11.604723,sla_extendido_24h,,
hitl_fc162410df75,C_emergencia,2026-10-31 11:44:11.604723,fallback_emergencia_activado,,
hitl_ad39529d35e5,A_preventiva,2026-11-05 11:44:11.604723,alerta_enviada,doc_002,
hitl_4f87a4f1b736,A_preventiva,2026-11-06 11:44:11.604723,alerta_enviada,doc_008,
hitl_4f87a4f1b736,B_pool,2026-11-07 11:44:11.604723,sla_extendido_24h,,
hitl_4f87a4f1b736,C_emergencia,2026-11-08 11:44:11.604723,fallback_emergencia_activado,,
hitl_5cf5052a09d5,A_preventiva,2026-11-16 11:44:11.604723,alerta_enviada,doc_010,
