solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_34c712ac4218,A_preventiva,2026-07-03 11:43:21.095481,alerta_enviada,doc_008,
hitl_4a1ad5727a29,A_preventiva,2026-07-05 11:43:21.095481,alerta_enviada,doc_001,
hitl_a91de8e685a1,A_preventiva,2026-07-07 11:43:21.095481,alerta_enviada,doc_005,
hitl_a91de8e685a1,B_pool,2026-07-08 11:43:21.095481,sla_extendido_24h,,
hitl_a91de8e685a1,C_emergencia,2026-07-09 11:43:21.095481,fallback_emergencia_activado,,
hitl_6cb506025485,A_preventiva,2026-07-09 11:43:21.095481,alerta_enviada,doc_002,
hitl_0d8dc166482f,A_preventiva,2026-07-22 11:43:21.095481,alerta_enviada,doc_010,
hitl_d517fa079d52,A_preventiva,2026-07-24 11:43:21.095481,alerta_enviada,doc_004,
hitl_7fbf819ce18b,A_preventiva,2026-07-24 11:43:21.095481,alerta_enviada,doc_008,
hitl_d517fa079d52,B_pool,2026-07-25 11:43:21.095481,sla_extendido_24h,,
hitl_7fbf819ce18b,B_pool,2026-07-25 11:43:21.095481,sla_extendido_24h,,
hitl_d517fa079d52,C_emergencia,2026-07-26 11:43:21.095481,fallback_emergencia_activado,,
hitl_7fbf819ce18b,C_emergencia,2026-07-26 11:43:21.095481,fallback_emergencia_activado,,
hitl_34d4743b1c4d,A_preventiva,2026-08-13 11:43:21.095481,alerta_enviada,doc_009,
hitl_2bca0113decb,A_preventiva,2026-08-15 11:43:21.095481,alerta_enviada,doc_004,
hitl_01ef6a40536d,A_preventiva,2026-08-30 11:43:21.095481,alerta_enviada,doc_007,
hitl_f082ecc9102a,A_preventiva,2026-09-07 11:43:21.095481,alerta_enviada,doc_001,
hitl_f082ecc9102a,B_pool,2026-09-08 11:43:21.095481,sla_extendido_24h,,
hitl_f082ecc9102a,C_emergencia,2026-09-09 11:43:21.095481,fallback_emergencia_activado,,
hitl_74c7c048a749,A_preventiva,2026-09-14 11:43:21.095481,alerta_enviada,doc_007,
hitl_c0a97cee8f24,A_preventiva,2026-09-14 11:43:21.095481,alerta_enviada,doc_001,
hitl_c0a97cee8f24,B_pool,2026-09-15 11:43:21.095481,sla_extendido_24h,,
hitl_c0a97cee8f24,C_emergencia,2026-09-16 11:43:21.095481,fallback_emergencia_activado,,
hitl_40a7b2a46f47,A_preventiva,2026-09-17 11:43:21.095481,alerta_enviada,doc_007,
hitl_40a7b2a46f47,B_pool,2026-09-18 11:43:21.095481,sla_extendido_24h,,
hitl_eb682c09f89f,A_preventiva,2026-09-18 11:43:21.095481,alerta_enviada,doc_004,
hitl_0dd97142a9cc,A_preventiva,2026-09-18 11:43:21.095481,alerta_enviada,doc_006,
hitl_40a7b2a46f47,C_emergencia,2026-09-19 11:43:21.095481,fallback_emergencia_activado,,
hitl_0dd97142a9cc,B_pool,2026-09-19 11:43:21.095481,sla_extendido_24h,,
hitl_0dd97142a9cc,C_emergencia,2026-09-20 11:43:21.095481,fallback_emergencia_activado,,
hitl_e14d07624d1f,A_preventiva,2026-09-21 11:43:21.095481,alerta_enviada,doc_010,
hitl_43ee8fa00f3f,A_preventiva,2026-09-27 11:43:21.095481,alerta_enviada,doc_005,
hitl_b2108dc77101,A_preventiva,2026-10-05 11:43:21.095481,alerta_enviada,doc_004,
hitl_b2108dc77101,B_pool,2026-10-06 11:43:21.095481,sla_extendido_24h,,
hitl_b2108dc77101,C_emergencia,2026-10-07 11:43:21.095481,fallback_emergencia_activado,,
hitl_632963ef60af,A_preventiva,2026-10-21 11:43:21.095481,alerta_enviada,doc_001,
hitl_632963ef60af,B_pool,2026-10-22 11:43:21.095481,sla_extendido_24h,,
hitl_632963ef60af,C_emergencia,2026-10-23 11:43:21.095481,fallback_emergencia_activado,,
hitl_22504ac2ceb7,A_preventiva,2026-10-24 11:43:21.095481,alerta_enviada,doc_006,
hitl_22504ac2ceb7,B_pool,2026-10-25 11:43:21.095481,sla_extendido_24h,,
hitl_bcb11a1acfd8,A_preventiva,2026-10-25 11:43:21.095481,alerta_enviada,doc_001,
hitl_22504ac2ceb7,C_emergencia,2026-10-26 11:43:21.095481,fallback_emergencia_activado,,
hitl_bcb11a1acfd8,B_pool,2026-10-26 11:43:21.095481,sla_extendido_24h,,
hitl_bcb11a1acfd8,C_emergencia,2026-10-27 11:43:21.095481,fallback_emergencia_activado,,
hitl_07bef2719af8,A_preventiva,2026-11-01 11:43:21.095481,alerta_enviada,doc_005,
hitl_09b556d968b0,A_preventiva,2026-11-06 11:43:21.095481,alerta_enviada,doc_005,
hitl_dc4642e84a67,A_preventiva,2026-11-13 11:43:21.095481,alerta_enviada,doc_007,
hitl_7894bbe98f71,A_preventiva,2026-11-22 11:43:21.095481,alerta_enviada,doc_007,
