solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_79b03fe08e19,A_preventiva,2026-07-12 11:40:45.858175,alerta_enviada,doc_006,
hitl_79b03fe08e19,B_pool,2026-07-13 11:40:45.858175,sla_extendido_24h,,
hitl_79b03fe08e19,C_emergencia,2026-07-14 11:40:45.858175,fallback_emergencia_activado,,
hitl_b68fbd04f625,A_preventiva,2026-07-19 11:40:45.858175,alerta_enviada,doc_010,
hitl_b68fbd04f625,B_pool,2026-07-20 11:40:45.858175,sla_extendido_24h,,
hitl_69ff68f7f590,A_preventiva,2026-07-20 11:40:45.858175,alerta_enviada,doc_004,
hitl_db2c39f811c4,A_preventiva,2026-07-20 11:40:45.858175,alerta_enviada,doc_005,
hitl_a001c8f551a7,A_preventiva,2026-07-20 11:40:45.858175,alerta_enviada,doc_004,
hitl_b68fbd04f625,C_emergencia,2026-07-21 11:40:45.858175,fallback_emergencia_activado,,
hitl_3df25bb23ed3,A_preventiva,2026-08-04 11:40:45.858175,alerta_enviada,doc_007,
hitl_78eaddbf3d35,A_preventiva,2026-08-07 11:40:45.858175,alerta_enviada,doc_001,
hitl_78eaddbf3d35,B_pool,2026-08-08 11:40:45.858175,sla_extendido_24h,,
hitl_78eaddbf3d35,C_emergencia,2026-08-09 11:40:45.858175,fallback_emergencia_activado,,
hitl_64a3042c7198,A_preventiva,2026-08-12 11:40:45.858175,alerta_enviada,doc_001,
hitl_d8dc5acd75ef,A_preventiva,2026-08-16 11:40:45.858175,alerta_enviada,doc_005,
hitl_aec32bbbc35e,A_preventiva,2026-08-23 11:40:45.858175,alerta_enviada,doc_001,
hitl_2604069c8bdd,A_preventiva,2026-08-30 11:40:45.858175,alerta_enviada,doc_005,
hitl_2604069c8bdd,B_pool,2026-08-31 11:40:45.858175,sla_extendido_24h,,
hitl_2604069c8bdd,C_emergencia,2026-09-01 11:40:45.858175,fallback_emergencia_activado,,
hitl_add09a8fd7a6,A_preventiva,2026-09-08 11:40:45.858175,alerta_enviada,doc_008,
hitl_40beda605643,A_preventiva,2026-09-16 11:40:45.858175,alerta_enviada,doc_010,
hitl_a3e8e7469670,A_preventiva,2026-09-20 11:40:45.858175,alerta_enviada,doc_008,
hitl_3e7f8cf6930e,A_preventiva,2026-09-28 11:40:45.858175,alerta_enviada,doc_010,
hitl_3e7f8cf6930e,B_pool,2026-09-29 11:40:45.858175,sla_extendido_24h,,
hitl_3e7f8cf6930e,C_emergencia,2026-09-30 11:40:45.858175,fallback_emergencia_activado,,
hitl_8c79a715df3d,A_preventiva,2026-10-13 11:40:45.858175,alerta_enviada,doc_008,
hitl_007978cec78d,A_preventiva,2026-10-18 11:40:45.858175,alerta_enviada,doc_002,
hitl_c8edc556449c,A_preventiva,2026-10-29 11:40:45.858175,alerta_enviada,doc_010,
hitl_f73f9868e7d8,A_preventiva,2026-10-29 11:40:45.858175,alerta_enviada,doc_005,
hitl_e7ad238bf07d,A_preventiva,2026-11-05 11:40:45.858175,alerta_enviada,doc_004,
hitl_e7ad238bf07d,B_pool,2026-11-06 11:40:45.858175,sla_extendido_24h,,
hitl_e7ad238bf07d,C_emergencia,2026-11-07 11:40:45.858175,fallback_emergencia_activado,,
hitl_b6eb041e4b89,A_preventiva,2026-11-12 11:40:45.858175,alerta_enviada,doc_009,
hitl_b6eb041e4b89,B_pool,2026-11-13 11:40:45.858175,sla_extendido_24h,,
hitl_b6eb041e4b89,C_emergencia,2026-11-14 11:40:45.858175,fallback_emergencia_activado,,
hitl_9757e191e387,A_preventiva,2026-11-20 11:40:45.858175,alerta_enviada,doc_002,
hitl_9757e191e387,B_pool,2026-11-21 11:40:45.858175,sla_extendido_24h,,
hitl_9757e191e387,C_emergencia,2026-11-22 11:40:45.858175,fallback_emergencia_activado,,
hitl_e676d0a00d8b,A_preventiva,2026-11-22 11:40:45.858175,alerta_enviada,doc_004,
hitl_a9bf2402c4d2,A_preventiva,2026-12-02 11:40:45.858175,alerta_enviada,doc_001,
hitl_a9bf2402c4d2,B_pool,2026-12-03 11:40:45.858175,sla_extendido_24h,,
hitl_a9bf2402c4d2,C_emergencia,2026-12-04 11:40:45.858175,fallback_emergencia_activado,,
