solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_9ef7ccbcb599,A_preventiva,2026-07-05 11:46:37.357582,alerta_enviada,doc_005,
hitl_176bcf7692d3,A_preventiva,2026-07-05 11:46:37.357582,alerta_enviada,doc_006,
hitl_176bcf7692d3,B_pool,2026-07-06 11:46:37.357582,sla_extendido_24h,,
hitl_176bcf7692d3,C_emergencia,2026-07-07 11:46:37.357582,fallback_emergencia_activado,,
hitl_793254142b00,A_preventiva,2026-07-20 11:46:37.357582,alerta_enviada,doc_010,
hitl_793254142b00,B_pool,2026-07-21 11:46:37.357582,sla_extendido_24h,,
hitl_793254142b00,C_emergencia,2026-07-22 11:46:37.357582,fallback_emergencia_activado,,
hitl_8c25ba6151f0,A_preventiva,2026-07-23 11:46:37.357582,alerta_enviada,doc_001,
hitl_47872768a222,A_preventiva,2026-07-26 11:46:37.357582,alerta_enviada,doc_004,
hitl_e651c25a0cef,A_preventiva,2026-08-17 11:46:37.357582,alerta_enviada,doc_004,
hitl_a96973d2bf14,A_preventiva,2026-08-19 11:46:37.357582,alerta_enviada,doc_009,
hitl_a96973d2bf14,B_pool,2026-08-20 11:46:37.357582,sla_extendido_24h,,
hitl_4034f5fc7510,A_preventiva,2026-08-20 11:46:37.357582,alerta_enviada,doc_010,
hitl_a96973d2bf14,C_emergencia,2026-08-21 11:46:37.357582,fallback_emergencia_activado,,
hitl_67c51e17480d,A_preventiva,2026-08-22 11:46:37.357582,alerta_enviada,doc_009,
hitl_b51f5bf6c8e2,A_preventiva,2026-08-28 11:46:37.357582,alerta_enviada,doc_003,
hitl_1e5400050bfe,A_preventiva,2026-08-28 11:46:37.357582,alerta_enviada,doc_009,
hitl_e0f0f6724b50,A_preventiva,2026-09-06 11:46:37.357582,alerta_enviada,doc_007,
hitl_86739b7c9bd7,A_preventiva,2026-09-06 11:46:37.357582,alerta_enviada,doc_007,
hitl_5dc779020f75,A_preventiva,2026-09-06 11:46:37.357582,alerta_enviada,doc_009,
hitl_e0f0f6724b50,B_pool,2026-09-07 11:46:37.357582,sla_extendido_24h,,
hitl_86739b7c9bd7,B_pool,2026-09-07 11:46:37.357582,sla_extendido_24h,,
hitl_e0f0f6724b50,C_emergencia,2026-09-08 11:46:37.357582,fallback_emergencia_activado,,
hitl_86739b7c9bd7,C_emergencia,2026-09-08 11:46:37.357582,fallback_emergencia_activado,,
hitl_e2e43aa7aaf7,A_preventiva,2026-09-17 11:46:37.357582,alerta_enviada,doc_009,
hitl_1c8ca0b65af6,A_preventiva,2026-10-01 11:46:37.357582,alerta_enviada,doc_004,
hitl_1c8ca0b65af6,B_pool,2026-10-02 11:46:37.357582,sla_extendido_24h,,
hitl_1c8ca0b65af6,C_emergencia,2026-10-03 11:46:37.357582,fallback_emergencia_activado,,
hitl_beaf90c55a60,A_preventiva,2026-10-06 11:46:37.357582,alerta_enviada,doc_008,
