solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_9bce3048cbff,A_preventiva,2026-07-03 11:46:51.637911,alerta_enviada,doc_008,
hitl_3c6511737b51,A_preventiva,2026-07-05 11:46:51.637911,alerta_enviada,doc_001,
hitl_105676f4418e,A_preventiva,2026-07-07 11:46:51.637911,alerta_enviada,doc_005,
hitl_105676f4418e,B_pool,2026-07-08 11:46:51.637911,sla_extendido_24h,,
hitl_105676f4418e,C_emergencia,2026-07-09 11:46:51.637911,fallback_emergencia_activado,,
hitl_691b58295c69,A_preventiva,2026-07-09 11:46:51.637911,alerta_enviada,doc_002,
hitl_83c6d800e65e,A_preventiva,2026-07-22 11:46:51.637911,alerta_enviada,doc_010,
hitl_1c26cd5d1e0c,A_preventiva,2026-07-24 11:46:51.637911,alerta_enviada,doc_004,
hitl_505cd7317111,A_preventiva,2026-07-24 11:46:51.637911,alerta_enviada,doc_008,
hitl_1c26cd5d1e0c,B_pool,2026-07-25 11:46:51.637911,sla_extendido_24h,,
hitl_505cd7317111,B_pool,2026-07-25 11:46:51.637911,sla_extendido_24h,,
hitl_1c26cd5d1e0c,C_emergencia,2026-07-26 11:46:51.637911,fallback_emergencia_activado,,
hitl_505cd7317111,C_emergencia,2026-07-26 11:46:51.637911,fallback_emergencia_activado,,
hitl_037da0ef9c25,A_preventiva,2026-08-13 11:46:51.637911,alerta_enviada,doc_009,
hitl_43bf31facd40,A_preventiva,2026-08-15 11:46:51.637911,alerta_enviada,doc_004,
hitl_f230cdbbe7fc,A_preventiva,2026-08-30 11:46:51.637911,alerta_enviada,doc_007,
hitl_5ca294345664,A_preventiva,2026-09-07 11:46:51.637911,alerta_enviada,doc_001,
hitl_5ca294345664,B_pool,2026-09-08 11:46:51.637911,sla_extendido_24h,,
hitl_5ca294345664,C_emergencia,2026-09-09 11:46:51.637911,fallback_emergencia_activado,,
hitl_727055a9cbec,A_preventiva,2026-09-14 11:46:51.637911,alerta_enviada,doc_007,
hitl_99e8ce5a174f,A_preventiva,2026-09-14 11:46:51.637911,alerta_enviada,doc_001,
hitl_99e8ce5a174f,B_pool,2026-09-15 11:46:51.637911,sla_extendido_24h,,
hitl_99e8ce5a174f,C_emergencia,2026-09-16 11:46:51.637911,fallback_emergencia_activado,,
hitl_0ca81fbbeb53,A_preventiva,2026-09-17 11:46:51.637911,alerta_enviada,doc_007,
