solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_6481dcc6c5dd,A_preventiva,2026-07-02 11:42:13.682377,alerta_enviada,doc_006,
hitl_72a4e7fc3ab0,A_preventiva,2026-07-29 11:42:13.682377,alerta_enviada,doc_008,
hitl_72a4e7fc3ab0,B_pool,2026-07-30 11:42:13.682377,sla_extendido_24h,,
hitl_72a4e7fc3ab0,C_emergencia,2026-07-31 11:42:13.682377,fallback_emergencia_activado,,
hitl_975fb00f9886,A_preventiva,2026-08-10 11:42:13.682377,alerta_enviada,doc_007,
hitl_ca5a172d2320,A_preventiva,2026-08-16 11:42:13.682377,alerta_enviada,doc_001,
hitl_ca5a172d2320,B_pool,2026-08-17 11:42:13.682377,sla_extendido_24h,,
hitl_c8f3b8eb4276,A_preventiva,2026-08-17 11:42:13.682377,alerta_enviada,doc_002,
hitl_ca5a172d2320,C_emergencia,2026-08-18 11:42:13.682377,fallback_emergencia_activado,,
hitl_0b2f6340e04d,A_preventiva,2026-08-24 11:42:13.682377,alerta_enviada,doc_004,
hitl_0d5558266739,A_preventiva,2026-08-26 11:42:13.682377,alerta_enviada,doc_006,
hitl_7df0a19b5f09,A_preventiva,2026-08-29 11:42:13.682377,alerta_enviada,doc_010,
hitl_7df0a19b5f09,B_pool,2026-08-30 11:42:13.682377,sla_extendido_24h,,
hitl_7df0a19b5f09,C_emergencia,2026-08-31 11:42:13.682377,fallback_emergencia_activado,,
hitl_fe83d01e4080,A_preventiva,2026-09-15 11:42:13.682377,alerta_enviada,doc_010,
hitl_fe83d01e4080,B_pool,2026-09-16 11:42:13.682377,sla_extendido_24h,,
hitl_fe83d01e4080,C_emergencia,2026-09-17 11:42:13.682377,fallback_emergencia_activado,,
hitl_ce2e7d416c9c,A_preventiva,2026-09-24 11:42:13.682377,alerta_enviada,doc_001,
hitl_ce2e7d416c9c,B_pool,2026-09-25 11:42:13.682377,sla_extendido_24h,,
hitl_ce2e7d416c9c,C_emergencia,2026-09-26 11:42:13.682377,fallback_emergencia_activado,,
hitl_f4fcbe5c8292,A_preventiva,2026-10-06 11:42:13.682377,alerta_enviada,doc_006,
hitl_b5dbbbd64f1e,A_preventiva,2026-10-07 11:42:13.682377,alerta_enviada,doc_010,
hitl_b5dbbbd64f1e,B_pool,2026-10-08 11:42:13.682377,sla_extendido_24h,,
hitl_45c2527a8385,A_preventiva,2026-10-08 11:42:13.682377,alerta_enviada,doc_009,
hitl_71b010d49bbf,A_preventiva,2026-10-08 11:42:13.682377,alerta_enviada,doc_004,
hitl_b5dbbbd64f1e,C_emergencia,2026-10-09 11:42:13.682377,fallback_emergencia_activado,,
hitl_45c2527a8385,B_pool,2026-10-09 11:42:13.682377,sla_extendido_24h,,
hitl_45c2527a8385,C_emergencia,2026-10-10 11:42:13.682377,fallback_emergencia_activado,,
hitl_3dac9f6eb14d,A_preventiva,2026-10-10 11:42:13.682377,alerta_enviada,doc_005,
hitl_ce0c45fc4374,A_preventiva,2026-10-11 11:42:13.682377,alerta_enviada,doc_003,
hitl_ce0c45fc4374,B_pool,2026-10-12 11:42:13.682377,sla_extendido_24h,,
hitl_ce0c45fc4374,C_emergencia,2026-10-13 11:42:13.682377,fallback_emergencia_activado,,
hitl_f5f37231ac0c,A_preventiva,2026-10-17 11:42:13.682377,alerta_enviada,doc_003,
hitl_df54d27023cb,A_preventiva,2026-10-21 11:42:13.682377,alerta_enviada,doc_008,
hitl_df54d27023cb,B_pool,2026-10-22 11:42:13.682377,sla_extendido_24h,,
hitl_b4f27475877c,A_preventiva,2026-10-22 11:42:13.682377,alerta_enviada,doc_007,
hitl_df54d27023cb,C_emergencia,2026-10-23 11:42:13.682377,fallback_emergencia_activado,,
hitl_9492581d472b,A_preventiva,2026-10-23 11:42:13.682377,alerta_enviada,doc_008,
hitl_dc2e6ad99b3f,A_preventiva,2026-10-29 11:42:13.682377,alerta_enviada,doc_003,
hitl_98abbefde391,A_preventiva,2026-11-01 11:42:13.682377,alerta_enviada,doc_005,
hitl_98abbefde391,B_pool,2026-11-02 11:42:13.682377,sla_extendido_24h,,
hitl_b2d83da8cad9,A_preventiva,2026-11-02 11:42:13.682377,alerta_enviada,doc_007,
hitl_98abbefde391,C_emergencia,2026-11-03 11:42:13.682377,fallback_emergencia_activado,,
hitl_b2d83da8cad9,B_pool,2026-11-03 11:42:13.682377,sla_extendido_24h,,
hitl_b2d83da8cad9,C_emergencia,2026-11-04 11:42:13.682377,fallback_emergencia_activado,,
hitl_3bce78d09fa7,A_preventiva,2026-11-07 11:42:13.682377,alerta_enviada,doc_009,
hitl_973371c0cec3,A_preventiva,2026-11-17 11:42:13.682377,alerta_enviada,doc_006,
hitl_eae6f2ff20d0,A_preventiva,2026-11-22 11:42:13.682377,alerta_enviada,doc_010,
hitl_8990cb6634bc,A_preventiva,2026-11-23 11:42:13.682377,alerta_enviada,doc_005,
hitl_bb2cef078650,A_preventiva,2026-12-06 11:42:13.682377,alerta_enviada,doc_008,
hitl_bb2cef078650,B_pool,2026-12-07 11:42:13.682377,sla_extendido_24h,,
hitl_717a0208e347,A_preventiva,2026-12-07 11:42:13.682377,alerta_enviada,doc_004,
hitl_bb2cef078650,C_emergencia,2026-12-08 11:42:13.682377,fallback_emergencia_activado,,
hitl_717a0208e347,B_pool,2026-12-08 11:42:13.682377,sla_extendido_24h,,
hitl_717a0208e347,C_emergencia,2026-12-09 11:42:13.682377,fallback_emergencia_activado,,
hitl_daf10fad83a9,A_preventiva,2026-12-12 11:42:13.682377,alerta_enviada,doc_003,
hitl_a8c257ae9125,A_preventiva,2026-12-15 11:42:13.682377,alerta_enviada,doc_003,
hitl_a8c257ae9125,B_pool,2026-12-16 11:42:13.682377,sla_extendido_24h,,
hitl_a8c257ae9125,C_emergencia,2026-12-17 11:42:13.682377,fallback_emergencia_activado,,
hitl_56022368f39d,A_preventiva,2026-12-26 11:42:13.682377,alerta_enviada,doc_004,
hitl_56022368f39d,B_pool,2026-12-27 11:42:13.682377,sla_extendido_24h,,
hitl_12f31980fd4f,A_preventiva,2026-12-27 11:42:13.682377,alerta_enviada,doc_001,
hitl_56022368f39d,C_emergencia,2026-12-28 11:42:13.682377,fallback_emergencia_activado,,
hitl_e0a9c7bdc57c,A_preventiva,2026-12-28 11:42:13.682377,alerta_enviada,doc_004,
hitl_ecda5bf38796,A_preventiva,2027-01-05 11:42:13.682377,alerta_enviada,doc_003,
hitl_ecda5bf38796,B_pool,2027-01-06 11:42:13.682377,sla_extendido_24h,,
hitl_ecda5bf38796,C_emergencia,2027-01-07 11:42:13.682377,fallback_emergencia_activado,,
hitl_bf6d81176837,A_preventiva,2027-01-09 11:42:13.682377,alerta_enviada,doc_009,
hitl_bf6d81176837,B_pool,2027-01-10 11:42:13.682377,sla_extendido_24h,,
hitl_bf6d81176837,C_emergencia,2027-01-11 11:42:13.682377,fallback_emergencia_activado,,
hitl_93084bcfcdb3,A_preventiva,2027-01-16 11:42:13.682377,alerta_enviada,doc_008,
hitl_f9466cbb7c68,A_preventiva,2027-01-25 11:42:13.682377,alerta_enviada,doc_009,
hitl_239f2a595fa2,A_preventiva,2027-01-25 11:42:13.682377,alerta_enviada,doc_004,
hitl_f9466cbb7c68,B_pool,2027-01-26 11:42:13.682377,sla_extendido_24h,,
hitl_239f2a595fa2,B_pool,2027-01-26 11:42:13.682377,sla_extendido_24h,,
hitl_98f1437ba2b2,A_preventiva,2027-01-26 11:42:13.682377,alerta_enviada,doc_009,
hitl_f9466cbb7c68,C_emergencia,2027-01-27 11:42:13.682377,fallback_emergencia_activado,,
hitl_239f2a595fa2,C_emergencia,2027-01-27 11:42:13.682377,fallback_emergencia_activado,,
hitl_98f1437ba2b2,B_pool,2027-01-27 11:42:13.682377,sla_extendido_24h,,
hitl_98f1437ba2b2,C_emergencia,2027-01-28 11:42:13.682377,fallback_emergencia_activado,,
hitl_4ace79ef25e2,A_preventiva,2027-01-28 11:42:13.682377,alerta_enviada,doc_007,
