solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_f54b3c86af3a,A_preventiva,2026-07-02 11:47:26.472601,alerta_enviada,doc_008,
hitl_358604e00e0d,A_preventiva,2026-07-14 11:47:26.472601,alerta_enviada,doc_008,
hitl_918f7e4a550c,A_preventiva,2026-08-04 11:47:26.472601,alerta_enviada,doc_001,
hitl_918f7e4a550c,B_pool,2026-08-05 11:47:26.472601,sla_extendido_24h,,
hitl_918f7e4a550c,C_emergencia,2026-08-06 11:47:26.472601,fallback_emergencia_activado,,
hitl_89d3c9ce97eb,A_preventiva,2026-08-12 11:47:26.472601,alerta_enviada,doc_007,
hitl_e52bfac54f32,A_preventiva,2026-08-12 11:47:26.472601,alerta_enviada,doc_009,
hitl_ab650e360aaf,A_preventiva,2026-08-16 11:47:26.472601,alerta_enviada,doc_009,
hitl_a8592e4ce8eb,A_preventiva,2026-08-22 11:47:26.472601,alerta_enviada,doc_003,
hitl_b4fcb606e339,A_preventiva,2026-08-26 11:47:26.472601,alerta_enviada,doc_010,
hitl_a5177a29f8e7,A_preventiva,2026-08-28 11:47:26.472601,alerta_enviada,doc_008,
hitl_a5177a29f8e7,B_pool,2026-08-29 11:47:26.472601,sla_extendido_24h,,
hitl_a5177a29f8e7,C_emergencia,2026-08-30 11:47:26.472601,fallback_emergencia_activado,,
hitl_84b7667e96c5,A_preventiva,2026-09-01 11:47:26.472601,alerta_enviada,doc_002,
hitl_84b7667e96c5,B_pool,2026-09-02 11:47:26.472601,sla_extendido_24h,,
hitl_84b7667e96c5,C_emergencia,2026-09-03 11:47:26.472601,fallback_emergencia_activado,,
hitl_69084ff930f0,A_preventiva,2026-09-09 11:47:26.472601,alerta_enviada,doc_009,
hitl_69084ff930f0,B_pool,2026-09-10 11:47:26.472601,sla_extendido_24h,,
hitl_69084ff930f0,C_emergencia,2026-09-11 11:47:26.472601,fallback_emergencia_activado,,
hitl_593ea26cdadf,A_preventiva,2026-09-12 11:47:26.472601,alerta_enviada,doc_001,
hitl_2855d95f4967,A_preventiva,2026-09-28 11:47:26.472601,alerta_enviada,doc_009,
hitl_7d167a8fe6d6,A_preventiva,2026-10-02 11:47:26.472601,alerta_enviada,doc_007,
hitl_c49fdc9f20ca,A_preventiva,2026-10-04 11:47:26.472601,alerta_enviada,doc_005,
hitl_c49fdc9f20ca,B_pool,2026-10-05 11:47:26.472601,sla_extendido_24h,,
hitl_d79bfaf14277,A_preventiva,2026-10-05 11:47:26.472601,alerta_enviada,doc_007,
hitl_c49fdc9f20ca,C_emergencia,2026-10-06 11:47:26.472601,fallback_emergencia_activado,,
hitl_d79bfaf14277,B_pool,2026-10-06 11:47:26.472601,sla_extendido_24h,,
hitl_d79bfaf14277,C_emergencia,2026-10-07 11:47:26.472601,fallback_emergencia_activado,,
hitl_f6e13b2a06dc,A_preventiva,2026-10-16 11:47:26.472601,alerta_enviada,doc_002,
hitl_f6e13b2a06dc,B_pool,2026-10-17 11:47:26.472601,sla_extendido_24h,,
hitl_f6e13b2a06dc,C_emergencia,2026-10-18 11:47:26.472601,fallback_emergencia_activado,,
hitl_fa279dfaa231,A_preventiva,2026-10-19 11:47:26.472601,alerta_enviada,doc_010,
hitl_d40b5fdbaa0e,A_preventiva,2026-10-23 11:47:26.472601,alerta_enviada,doc_008,
hitl_81240da16cc1,A_preventiva,2026-10-24 11:47:26.472601,alerta_enviada,doc_007,
hitl_81240da16cc1,B_pool,2026-10-25 11:47:26.472601,sla_extendido_24h,,
hitl_79bc313845e7,A_preventiva,2026-10-25 11:47:26.472601,alerta_enviada,doc_005,
hitl_81240da16cc1,C_emergencia,2026-10-26 11:47:26.472601,fallback_emergencia_activado,,
hitl_1d287a1dc458,A_preventiva,2026-10-31 11:47:26.472601,alerta_enviada,doc_008,
hitl_1d287a1dc458,B_pool,2026-11-01 11:47:26.472601,sla_extendido_24h,,
hitl_1d287a1dc458,C_emergencia,2026-11-02 11:47:26.472601,fallback_emergencia_activado,,
hitl_8c8ea4b22457,A_preventiva,2026-11-02 11:47:26.472601,alerta_enviada,doc_005,
hitl_8c8ea4b22457,B_pool,2026-11-03 11:47:26.472601,sla_extendido_24h,,
hitl_8c8ea4b22457,C_emergencia,2026-11-04 11:47:26.472601,fallback_emergencia_activado,,
hitl_c175d53a9037,A_preventiva,2026-11-07 11:47:26.472601,alerta_enviada,doc_010,
hitl_2ca0d2fe5183,A_preventiva,2026-11-08 11:47:26.472601,alerta_enviada,doc_006,
hitl_58d703a04042,A_preventiva,2026-11-09 11:47:26.472601,alerta_enviada,doc_005,
hitl_58d703a04042,B_pool,2026-11-10 11:47:26.472601,sla_extendido_24h,,
hitl_58d703a04042,C_emergencia,2026-11-11 11:47:26.472601,fallback_emergencia_activado,,
hitl_4537db5dd5f2,A_preventiva,2026-11-16 11:47:26.472601,alerta_enviada,doc_004,
