solicitud_id,fase_protocolo,ejecutada_en,resultado,especialista_notificado,especialista_reasignado
hitl_d8e879b7b579,A_preventiva,2026-07-02 11:42:54.169696,alerta_enviada,doc_008,
hitl_687c6ab525d0,A_preventiva,2026-07-07 11:42:54.169696,alerta_enviada,doc_002,
hitl_4984963b8d7c,A_preventiva,2026-07-14 11:42:54.169696,alerta_enviada,doc_008,
hitl_4d7043d4420c,A_preventiva,2026-07-23 11:42:54.169696,alerta_enviada,doc_006,
hitl_4d7043d4420c,B_pool,2026-07-24 11:42:54.169696,sla_extendido_24h,,
hitl_d3f90f8bb3f9,A_preventiva,2026-07-24 11:42:54.169696,alerta_enviada,doc_008,
hitl_4d7043d4420c,C_emergencia,2026-07-25 11:42:54.169696,fallback_emergencia_activado,,
hitl_d3f90f8bb3f9,B_pool,2026-07-25 11:42:54.169696,sla_extendido_24h,,
hitl_d3f90f8bb3f9,C_emergencia,2026-07-26 11:42:54.169696,fallback_emergencia_activado,,
hitl_e4e54c1da044,A_preventiva,2026-08-04 11:42:54.169696,alerta_enviada,doc_001,
hitl_dcad12f797fe,A_preventiva,2026-08-17 11:42:54.169696,alerta_enviada,doc_010,
hitl_dcad12f797fe,B_pool,2026-08-18 11:42:54.169696,sla_extendido_24h,,
hitl_dcad12f797fe,C_emergencia,2026-08-19 11:42:54.169696,fallback_emergencia_activado,,
hitl_78b6acf784c8,A_preventiva,2026-08-20 11:42:54.169696,alerta_enviada,doc_005,
hitl_78b6acf784c8,B_pool,2026-08-21 11:42:54.169696,sla_extendido_24h,,
hitl_78b6acf784c8,C_emergencia,2026-08-22 11:42:54.169696,fallback_emergencia_activado,,
hitl_818384e23611,A_preventiva,2026-08-29 11:42:54.169696,alerta_enviada,doc_006,
hitl_adc9f1fe2ced,A_preventiva,2026-08-30 11:42:54.169696,alerta_enviada,doc_004,
hitl_adc9f1fe2ced,B_pool,2026-08-31 11:42:54.169696,sla_extendido_24h,,
hitl_adc9f1fe2ced,C_emergencia,2026-09-01 11:42:54.169696,fallback_emergencia_activado,,
hitl_f00ae9ecc73d,A_preventiva,2026-09-01 11:42:54.169696,alerta_enviada,doc_010,
hitl_741ba49b0a4d,A_preventiva,2026-09-01 11:42:54.169696,alerta_enviada,doc_007,
hitl_1505cefce661,A_preventiva,2026-09-02 11:42:54.169696,alerta_enviada,doc_008,
hitl_d1f9d3c33bde,A_preventiva,2026-09-10 11:42:54.169696,alerta_enviada,doc_002,
hitl_1da2eb0ccea3,A_preventiva,2026-09-16 11:42:54.169696,alerta_enviada,doc_006,
hitl_1da2eb0ccea3,B_pool,2026-09-17 11:42:54.169696,sla_extendido_24h,,
hitl_1da2eb0ccea3,C_emergencia,2026-09-18 11:42:54.169696,fallback_emergencia_activado,,
hitl_1ea14b5263c0,A_preventiva,2026-09-18 11:42:54.169696,alerta_enviada,doc_002,
hitl_d11c76df3d33,A_preventiva,2026-09-23 11:42:54.169696,alerta_enviada,doc_006,
hitl_3bdcb4d27b96,A_preventiva,2026-09-27 11:42:54.169696,alerta_enviada,doc_009,
hitl_ab1f2df1051d,A_preventiva,2026-10-07 11:42:54.169696,alerta_enviada,doc_004,
hitl_aa47aa1f2ac3,A_preventiva,2026-10-09 11:42:54.169696,alerta_enviada,doc_010,
hitl_aa47aa1f2ac3,B_pool,2026-10-10 11:42:54.169696,sla_extendido_24h,,
hitl_aa47aa1f2ac3,C_emergencia,2026-10-11 11:42:54.169696,fallback_emergencia_activado,,
hitl_429facff5319,A_preventiva,2026-10-15 11:42:54.169696,alerta_enviada,doc_001,
hitl_b78f53379dc3,A_preventiva,2026-10-30 11:42:54.169696,alerta_enviada,doc_005,
hitl_b78f53379dc3,B_pool,2026-10-31 11:42:54.169696,sla_extendido_24h,,
hitl_b78f53379dc3,C_emergencia,2026-11-01 11:42:54.169696,fallback_emergencia_activado,,
hitl_e78b40168735,A_preventiva,2026-11-14 11:42:54.169696,alerta_enviada,doc_007,
hitl_0d2511387433,A_preventiva,2026-11-15 11:42:54.169696,alerta_enviada,doc_007,
hitl_3734a205e851,A_preventiva,2026-11-21 11:42:54.169696,alerta_enviada,doc_004,
hitl_3734a205e851,B_pool,2026-11-22 11:42:54.169696,sla_extendido_24h,,
hitl_30f834ea83a5,A_preventiva,2026-11-22 11:42:54.169696,alerta_enviada,doc_001,
hitl_3734a205e851,C_emergencia,2026-11-23 11:42:54.169696,fallback_emergencia_activado,,
hitl_30f834ea83a5,B_pool,2026-11-23 11:42:54.169696,sla_extendido_24h,,
hitl_30f834ea83a5,C_emergencia,2026-11-24 11:42:54.169696,fallback_emergencia_activado,,
hitl_0cc7c70e5fa2,A_preventiva,2026-11-24 11:42:54.169696,alerta_enviada,doc_007,
hitl_0cc7c70e5fa2,B_pool,2026-11-25 11:42:54.169696,sla_extendido_24h,,
hitl_06f575605ee8,A_preventiva,2026-11-25 11:42:54.169696,alerta_enviada,doc_008,
hitl_0cc7c70e5fa2,C_emergencia,2026-11-26 11:42:54.169696,fallback_emergencia_activado,,
hitl_ad0a57b98a3e,A_preventiva,2026-11-30 11:42:54.169696,alerta_enviada,doc_005,
hitl_14797d071a15,A_preventiva,2026-12-09 11:42:54.169696,alerta_enviada,doc_002,
hitl_14797d071a15,B_pool,2026-12-10 11:42:54.169696,sla_extendido_24h,,
hitl_14797d071a15,C_emergencia,2026-12-11 11:42:54.169696,fallback_emergencia_activado,,
hitl_51bdc7854dca,A_preventiva,2026-12-24 11:42:54.169696,alerta_enviada,doc_006,
hitl_51bdc7854dca,B_pool,2026-12-25 11:42:54.169696,sla_extendido_24h,,
hitl_51bdc7854dca,C_emergencia,2026-12-26 11:42:54.169696,fallback_emergencia_activado,,
hitl_eefb6ff292f5,A_preventiva,2026-12-26 11:42:54.169696,alerta_enviada,doc_003,
hitl_eefb6ff292f5,B_pool,2026-12-27 11:42:54.169696,sla_extendido_24h,,
hitl_eefb6ff292f5,C_emergencia,2026-12-28 11:42:54.169696,fallback_emergencia_activado,,
hitl_554877b0a351,A_preventiva,2027-01-01 11:42:54.169696,alerta_enviada,doc_009,
hitl_554877b0a351,B_pool,2027-01-02 11:42:54.169696,sla_extendido_24h,,
hitl_d4f6e39c47cf,A_preventiva,2027-01-02 11:42:54.169696,alerta_enviada,doc_003,
hitl_554877b0a351,C_emergencia,2027-01-03 11:42:54.169696,fallback_emergencia_activado,,
hitl_1dfe74526fe0,A_preventiva,2027-01-13 11:42:54.169696,alerta_enviada,doc_009,
hitl_d235128be042,A_preventiva,2027-01-16 11:42:54.169696,alerta_enviada,doc_006,
hitl_d235128be042,B_pool,2027-01-17 11:42:54.169696,sla_extendido_24h,,
hitl_d235128be042,C_emergencia,2027-01-18 11:42:54.169696,fallback_emergencia_activado,,
hitl_7c313a2959b6,A_preventiva,2027-01-31 11:42:54.169696,alerta_enviada,doc_008,
hitl_38e9aa225747,A_preventiva,2027-02-04 11:42:54.169696,alerta_enviada,doc_004,
hitl_38e9aa225747,B_pool,2027-02-05 11:42:54.169696,sla_extendido_24h,,
hitl_38e9aa225747,C_emergencia,2027-02-06 11:42:54.169696,fallback_emergencia_activado,,
hitl_f059c8202d05,A_preventiva,2027-02-09 11:42:54.169696,alerta_enviada,doc_001,
hitl_f059c8202d05,B_pool,2027-02-10 11:42:54.169696,sla_extendido_24h,,
hitl_f059c8202d05,C_emergencia,2027-02-11 11:42:54.169696,fallback_emergencia_activado,,
hitl_dfa1be38001b,A_preventiva,2027-02-15 11:42:54.169696,alerta_enviada,doc_002,
hitl_dfa1be38001b,B_pool,2027-02-16 11:42:54.169696,sla_extendido_24h,,
hitl_dfa1be38001b,C_emergencia,2027-02-17 11:42:54.169696,fallback_emergencia_activado,,
hitl_eb34fcbc2df4,A_preventiva,2027-02-17 11:42:54.169696,alerta_enviada,doc_007,
hitl_55cc1fc671a5,A_preventiva,2027-02-20 11:42:54.169696,alerta_enviada,doc_003,
hitl_7951a21b3faa,A_preventiva,2027-02-21 11:42:54.169696,alerta_enviada,doc_008,
hitl_8b6408027b9b,A_preventiva,2027-02-28 11:42:54.169696,alerta_enviada,doc_010,
hitl_8b6408027b9b,B_pool,2027-03-01 11:42:54.169696,sla_extendido_24h,,
hitl_dd14e4ab598e,A_preventiva,2027-03-01 11:42:54.169696,alerta_enviada,doc_009,
hitl_8b6408027b9b,C_emergencia,2027-03-02 11:42:54.169696,fallback_emergencia_activado,,
hitl_046a40a4925f,A_preventiva,2027-03-04 11:42:54.169696,alerta_enviada,doc_004,
hitl_046a40a4925f,B_pool,2027-03-05 11:42:54.169696,sla_extendido_24h,,
hitl_046a40a4925f,C_emergencia,2027-03-06 11:42:54.169696,fallback_emergencia_activado,,
hitl_99d505f882f5,A_preventiva,2027-03-11 11:42:54.169696,alerta_enviada,doc_008,
hitl_99d505f882f5,B_pool,2027-03-12 11:42:54.169696,sla_extendido_24h,,
hitl_99d505f882f5,C_emergencia,2027-03-13 11:42:54.169696,fallback_emergencia_activado,,
hitl_268a41b436b9,A_preventiva,2027-03-18 11:42:54.169696,alerta_enviada,doc_005,
hitl_9fabc07b822c,A_preventiva,2027-03-20 11:42:54.169696,alerta_enviada,doc_008,
hitl_e910e9358e6a,A_preventiva,2027-04-06 11:42:54.169696,alerta_enviada,doc_002,
hitl_e910e9358e6a,B_pool,2027-04-07 11:42:54.169696,sla_extendido_24h,,
hitl_e910e9358e6a,C_emergencia,2027-04-08 11:42:54.169696,fallback_emergencia_activado,,
hitl_0e11aabfa892,A_preventiva,2027-04-08 11:42:54.169696,alerta_enviada,doc_008,
hitl_a3a46688d8a9,A_preventiva,2027-04-14 11:42:54.169696,alerta_enviada,doc_001,
hitl_3898345541b4,A_preventiva,2027-04-21 11:42:54.169696,alerta_enviada,doc_001,
hitl_3898345541b4,B_pool,2027-04-22 11:42:54.169696,sla_extendido_24h,,
hitl_3898345541b4,C_emergencia,2027-04-23 11:42:54.169696,fallback_emergencia_activado,,
hitl_de70acbfabb4,A_preventiva,2027-05-08 11:42:54.169696,alerta_enviada,doc_010,
hitl_de70acbfabb4,B_pool,2027-05-09 11:42:54.169696,sla_extendido_24h,,
hitl_de70acbfabb4,C_emergencia,2027-05-10 11:42:54.169696,fallback_emergencia_activado,,
hitl_15f6bf40c463,A_preventiva,2027-05-14 11:42:54.169696,alerta_enviada,doc_003,
hitl_beaabe13d086,A_preventiva,2027-05-20 11:42:54.169696,alerta_enviada,doc_010,
hitl_5ce3d7efffdf,A_preventiva,2027-05-31 11:42:54.169696,alerta_enviada,doc_007,
hitl_5ce3d7efffdf,B_pool,2027-06-01 11:42:54.169696,sla_extendido_24h,,
hitl_5ce3d7efffdf,C_emergencia,2027-06-02 11:42:54.169696,fallback_emergencia_activado,,
hitl_99b67d7fe24a,A_preventiva,2027-06-02 11:42:54.169696,alerta_enviada,doc_005,
hitl_cd7b0ea1f0b7,A_preventiva,2027-06-06 11:42:54.169696,alerta_enviada,doc_005,
hitl_cd7b0ea1f0b7,B_pool,2027-06-07 11:42:54.169696,sla_extendido_24h,,
hitl_55cbdd0d0d6f,A_preventiva,2027-06-07 11:42:54.169696,alerta_enviada,doc_003,
hitl_cd7b0ea1f0b7,C_emergencia,2027-06-08 11:42:54.169696,fallback_emergencia_activado,,
hitl_2ce3705543d1,A_preventiva,2027-06-11 11:42:54.169696,alerta_enviada,doc_005,
hitl_d72aac10ad0e,A_preventiva,2027-06-15 11:42:54.169696,alerta_enviada,doc_008,
hitl_2678bbced05e,A_preventiva,2027-06-17 11:42:54.169696,alerta_enviada,doc_010,
hitl_2678bbced05e,B_pool,2027-06-18 11:42:54.169696,sla_extendido_24h,,
hitl_2678bbced05e,C_emergencia,2027-06-19 11:42:54.169696,fallback_emergencia_activado,,
hitl_885ac990ffc7,A_preventiva,2027-06-20 11:42:54.169696,alerta_enviada,doc_006,
